     9      9     21
d_kernel   u_kernel

7.2838e-15 0.3085
2.5146e-14 0.1704
5.5154e-14 0.1116
9.7766e-14 0.0877
1.0526e-13 0.0875
1.0195e-13 0.0886
5.0114e-14 0.1241
2.6546e-14 0.1775
3.4492e-15 0.4853
3.0210e-14 0.1681
8.1966e-14 0.0958
1.3991e-13 0.0710
1.8538e-13 0.0643
2.1483e-13 0.0604
1.9653e-13 0.0621
1.3533e-13 0.0730
8.6832e-14 0.0937
2.7337e-14 0.1736
5.3593e-14 0.1187
1.4956e-13 0.0713
2.2874e-13 0.0584
2.5737e-13 0.0533
3.1816e-13 0.0497
2.8429e-13 0.0511
2.2217e-13 0.0602
1.3845e-13 0.0759
5.7124e-14 0.1231
7.9247e-14 0.1024
1.8356e-13 0.0638
2.8081e-13 0.0525
4.8646e-13 0.0396
1.1284e-12 0.0245
5.0142e-13 0.0392
2.7821e-13 0.0527
1.9577e-13 0.0620
1.0239e-13 0.0889
1.0338e-13 0.0857
2.2671e-13 0.0577
2.9136e-13 0.0491
1.1355e-12 0.0248
1.1507e-09 0.0002
1.1352e-12 0.0244
3.0310e-13 0.0499
2.1312e-13 0.0606
1.0143e-13 0.0875
8.7397e-14 0.0939
2.2015e-13 0.0604
2.8424e-13 0.0518
4.7619e-13 0.0397
1.1048e-12 0.0244
4.7465e-13 0.0390
2.7060e-13 0.0545
1.9919e-13 0.0607
8.6982e-14 0.0901
5.8559e-14 0.1192
1.6399e-13 0.0714
2.2037e-13 0.0586
3.0494e-13 0.0510
3.0031e-13 0.0510
2.7160e-13 0.0548
2.0788e-13 0.0595
1.4806e-13 0.0727
6.5895e-14 0.1104
2.4748e-14 0.1777
7.6451e-14 0.0981
1.5094e-13 0.0705
2.1550e-13 0.0605
1.9311e-13 0.0635
2.0587e-13 0.0628
1.4450e-13 0.0729
8.8966e-14 0.0950
1.8037e-14 0.1969
5.0556e-15 0.3169
3.0582e-14 0.1611
6.6878e-14 0.1071
8.6246e-14 0.0955
1.0407e-13 0.0867
9.0229e-14 0.0926
6.4884e-14 0.1149
2.2091e-14 0.1995
2.7647e-15 0.3045
9.6081e-15 0.2477
4.5697e-14 0.1272
1.1337e-13 0.0843
1.6416e-13 0.0676
1.9090e-13 0.0646
1.6718e-13 0.0675
9.6872e-14 0.0893
3.9778e-14 0.1434
6.2091e-15 0.3063
3.8864e-14 0.1480
1.3104e-13 0.0780
2.7866e-13 0.0548
3.4861e-13 0.0480
4.1607e-13 0.0429
3.6076e-13 0.0473
2.9383e-13 0.0522
1.5359e-13 0.0721
3.8527e-14 0.1301
1.0894e-13 0.0854
2.5909e-13 0.0549
4.0044e-13 0.0440
5.0490e-13 0.0395
6.2192e-13 0.0353
5.4196e-13 0.0386
4.2322e-13 0.0438
2.5408e-13 0.0548
9.9292e-14 0.0919
1.7682e-13 0.0680
3.4149e-13 0.0477
5.5955e-13 0.0380
1.3551e-12 0.0240
4.1250e-12 0.0129
1.3892e-12 0.0238
5.3881e-13 0.0386
3.7769e-13 0.0462
1.7915e-13 0.0659
1.9213e-13 0.0639
4.1798e-13 0.0431
6.4634e-13 0.0353
4.1778e-12 0.0129
1.2160e-09 0.0002
4.2141e-12 0.0128
6.9487e-13 0.0341
3.9213e-13 0.0451
2.0016e-13 0.0615
1.6923e-13 0.0689
3.5654e-13 0.0458
5.4110e-13 0.0375
1.3540e-12 0.0241
4.0872e-12 0.0130
1.3555e-12 0.0242
5.5300e-13 0.0381
3.9528e-13 0.0457
1.8020e-13 0.0674
1.0033e-13 0.0910
2.7633e-13 0.0535
4.1774e-13 0.0436
5.6218e-13 0.0370
6.2154e-13 0.0360
5.3618e-13 0.0389
4.1310e-13 0.0433
2.6554e-13 0.0536
1.2644e-13 0.0795
4.9411e-14 0.1295
1.3800e-13 0.0766
2.7583e-13 0.0538
3.7361e-13 0.0458
3.7066e-13 0.0455
3.7975e-13 0.0465
2.9195e-13 0.0529
1.6056e-13 0.0713
3.5575e-14 0.1423
7.4142e-15 0.2663
4.7508e-14 0.1326
1.1674e-13 0.0855
1.7044e-13 0.0713
2.1907e-13 0.0629
1.6401e-13 0.0690
1.1206e-13 0.0856
4.2099e-14 0.1313
7.3912e-15 0.2641
1.1738e-14 0.2226
6.4443e-14 0.1087
1.7032e-13 0.0682
3.0360e-13 0.0532
3.2301e-13 0.0521
2.9438e-13 0.0546
1.8052e-13 0.0664
5.9990e-14 0.1109
1.1423e-14 0.2238
6.3569e-14 0.1098
2.4384e-13 0.0583
4.5338e-13 0.0424
6.3549e-13 0.0349
7.1616e-13 0.0336
6.1526e-13 0.0361
4.8463e-13 0.0407
2.3089e-13 0.0579
6.8556e-14 0.1051
1.7350e-13 0.0681
4.7908e-13 0.0410
7.5287e-13 0.0328
1.0683e-12 0.0277
1.3131e-12 0.0247
1.0811e-12 0.0272
8.0819e-13 0.0316
4.8914e-13 0.0415
1.6200e-13 0.0695
2.9174e-13 0.0521
6.2681e-13 0.0358
1.0574e-12 0.0278
3.4447e-12 0.0152
1.2473e-11 0.0071
3.4057e-12 0.0151
1.0554e-12 0.0273
6.7010e-13 0.0342
3.1422e-13 0.0520
3.2440e-13 0.0496
7.3603e-13 0.0330
1.2907e-12 0.0246
1.2345e-11 0.0072
1.2321e-09 0.0002
1.2464e-11 0.0072
1.3485e-12 0.0244
7.2094e-13 0.0334
3.1656e-13 0.0503
2.6430e-13 0.0536
6.4273e-13 0.0350
1.1111e-12 0.0273
3.3430e-12 0.0152
1.2433e-11 0.0071
3.4222e-12 0.0151
1.0828e-12 0.0278
6.4942e-13 0.0351
2.8900e-13 0.0522
1.5521e-13 0.0693
4.7294e-13 0.0407
8.1934e-13 0.0315
1.0817e-12 0.0273
1.2705e-12 0.0253
1.0975e-12 0.0272
8.2172e-13 0.0319
4.8786e-13 0.0413
1.8873e-13 0.0651
7.6203e-14 0.1032
2.5017e-13 0.0562
4.8503e-13 0.0407
6.5075e-13 0.0348
7.3120e-13 0.0333
6.8773e-13 0.0346
4.6403e-13 0.0410
2.4568e-13 0.0579
5.4722e-14 0.1076
1.3792e-14 0.2269
6.8373e-14 0.1102
1.7717e-13 0.0697
2.9403e-13 0.0534
3.2918e-13 0.0494
2.9318e-13 0.0537
1.5253e-13 0.0729
6.2564e-14 0.1126
1.1743e-14 0.2217
1.8957e-14 0.1940
9.1683e-14 0.0894
2.6718e-13 0.0556
4.6730e-13 0.0418
5.0756e-13 0.0407
4.4381e-13 0.0428
2.7956e-13 0.0545
8.5034e-14 0.0955
1.2606e-14 0.2178
9.9131e-14 0.0895
4.0587e-13 0.0454
8.1968e-13 0.0316
1.2020e-12 0.0263
1.2691e-12 0.0253
1.1461e-12 0.0270
8.3876e-13 0.0312
4.0866e-13 0.0446
8.3398e-14 0.0905
2.5953e-13 0.0567
8.6076e-13 0.0311
1.4683e-12 0.0236
2.1361e-12 0.0196
2.7844e-12 0.0171
2.1590e-12 0.0195
1.4434e-12 0.0238
8.1069e-13 0.0317
2.4101e-13 0.0573
4.5875e-13 0.0420
1.1474e-12 0.0268
2.1481e-12 0.0196
8.7335e-12 0.0092
3.9387e-11 0.0038
8.7068e-12 0.0092
2.2134e-12 0.0192
1.2049e-12 0.0261
4.6159e-13 0.0419
5.0434e-13 0.0398
1.2942e-12 0.0252
2.7130e-12 0.0173
3.9094e-11 0.0038
1.1571e-09 0.0003
3.9338e-11 0.0038
2.7216e-12 0.0171
1.2796e-12 0.0254
5.1525e-13 0.0396
4.7286e-13 0.0421
1.1592e-12 0.0264
2.1913e-12 0.0194
8.8387e-12 0.0092
3.9376e-11 0.0038
8.6918e-12 0.0092
2.2180e-12 0.0194
1.2107e-12 0.0260
