     9      9     20
d_kernel   u_kernel

0.0000e+00 1.0000
0.0000e+00 1.0000
0.0000e+00 1.0000
0.0000e+00 1.0000
0.0000e+00 1.0000
0.0000e+00 1.0000
0.0000e+00 1.0000
0.0000e+00 1.0000
0.0000e+00 1.0000
0.0000e+00 1.0000
0.0000e+00 1.0000
0.0000e+00 1.0000
0.0000e+00 1.0000
0.0000e+00 1.0000
0.0000e+00 1.0000
0.0000e+00 1.0000
0.0000e+00 1.0000
0.0000e+00 1.0000
0.0000e+00 1.0000
0.0000e+00 1.0000
0.0000e+00 1.0000
0.0000e+00 1.0000
0.0000e+00 1.0000
0.0000e+00 1.0000
3.4180e-16 0.4349
2.4534e-16 0.4120
0.0000e+00 1.0000
0.0000e+00 1.0000
0.0000e+00 1.0000
0.0000e+00 1.0000
0.0000e+00 1.0000
0.0000e+00 1.0000
0.0000e+00 1.0000
6.5322e-16 0.2830
1.1377e-15 0.2620
3.3198e-16 0.4584
0.0000e+00 1.0000
0.0000e+00 1.0000
0.0000e+00 1.0000
0.0000e+00 1.0000
0.0000e+00 1.0000
4.0853e-16 0.3255
1.3966e-15 0.2387
2.4482e-15 0.2164
1.9797e-15 0.2959
0.0000e+00 1.0000
0.0000e+00 1.0000
0.0000e+00 1.0000
0.0000e+00 1.0000
6.0105e-16 0.3477
1.6643e-15 0.2308
4.3361e-15 0.1586
4.9557e-14 0.0566
4.2610e-15 0.1679
0.0000e+00 1.0000
0.0000e+00 1.0000
0.0000e+00 1.0000
0.0000e+00 1.0000
7.2861e-16 0.4023
1.4778e-15 0.2230
4.6206e-14 0.0550
5.3462e-10 0.0007
4.5961e-14 0.0557
0.0000e+00 1.0000
0.0000e+00 1.0000
0.0000e+00 1.0000
1.0286e-16 0.4913
6.0919e-16 0.4112
1.5349e-15 0.2310
4.7986e-15 0.1583
4.7538e-14 0.0539
4.9807e-15 0.1623
0.0000e+00 1.0000
0.0000e+00 1.0000
0.0000e+00 1.0000
0.0000e+00 1.0000
2.6190e-16 0.3965
5.5977e-16 0.3503
1.0711e-15 0.3473
1.7643e-15 0.2244
1.6929e-15 0.2649
0.0000e+00 1.0000
0.0000e+00 1.0000
0.0000e+00 1.0000
0.0000e+00 1.0000
0.0000e+00 1.0000
0.0000e+00 1.0000
0.0000e+00 1.0000
0.0000e+00 1.0000
