     9      9     20
d_kernel   u_kernel

2.2584e-16 0.4270
2.6473e-16 0.3428
9.9848e-16 0.4159
4.3569e-16 0.3663
3.7736e-16 0.3866
3.1977e-16 0.4890
4.1661e-16 0.3195
0.0000e+00 1.0000
1.3600e-16 0.4321
5.5003e-16 0.3373
2.7671e-16 0.3454
8.9990e-16 0.2744
1.1916e-15 0.2539
9.7147e-16 0.3102
9.9387e-16 0.3341
1.2075e-15 0.3447
0.0000e+00 1.0000
3.1776e-16 0.4538
3.3765e-16 0.4532
8.7453e-16 0.3279
2.1557e-15 0.2271
2.8245e-15 0.2068
2.7932e-15 0.2123
2.8649e-15 0.1922
1.3235e-15 0.2376
5.8363e-16 0.2776
3.2614e-16 0.4288
9.8771e-16 0.4191
9.1694e-16 0.3070
2.0759e-15 0.2441
5.6631e-12 0.0100
3.0332e-11 0.0048
5.7267e-12 0.0100
2.0430e-15 0.2360
1.0573e-15 0.2632
5.3505e-16 0.3215
9.7588e-16 0.4764
1.4706e-15 0.3385
2.3100e-15 0.2163
3.0166e-11 0.0048
1.3669e-09 0.0003
3.0153e-11 0.0048
3.1555e-15 0.2043
1.2433e-15 0.3308
3.2564e-16 0.3408
5.2249e-16 0.3599
1.0074e-15 0.3087
2.1694e-15 0.2294
5.7765e-12 0.0099
3.0135e-11 0.0048
5.6803e-12 0.0100
2.6889e-15 0.2116
6.0598e-16 0.3269
3.5691e-16 0.3746
8.2089e-16 0.4276
9.9088e-16 0.3589
8.4272e-16 0.2755
2.3439e-15 0.2004
4.4136e-15 0.2142
2.4254e-15 0.2616
1.5743e-15 0.2495
8.0440e-16 0.3041
7.7057e-16 0.3705
1.8215e-16 0.4348
4.0417e-16 0.3618
3.3462e-16 0.3748
6.6568e-16 0.3217
1.1690e-15 0.3300
2.1541e-15 0.3536
8.5197e-16 0.4221
4.5702e-16 0.4558
3.9921e-16 0.3590
0.0000e+00 1.0000
3.2744e-16 0.3673
4.3993e-16 0.4550
5.4067e-16 0.3574
0.0000e+00 1.0000
1.7360e-15 0.3361
9.2162e-16 0.3688
0.0000e+00 1.0000
1.9489e-16 0.4351
3.9307e-16 0.3456
5.0932e-16 0.3613
7.4647e-16 0.3708
3.6810e-16 0.3401
3.7274e-16 0.3442
7.9228e-16 0.4063
6.6415e-16 0.3046
0.0000e+00 1.0000
2.9350e-16 0.3767
5.5329e-16 0.3413
8.4051e-16 0.2889
1.4148e-15 0.2482
1.2336e-15 0.3032
1.1160e-15 0.2202
1.8607e-15 0.3397
8.6198e-16 0.3435
9.0884e-16 0.3663
0.0000e+00 1.0000
4.9286e-16 0.3510
9.1328e-16 0.2857
1.3402e-15 0.2628
3.7326e-15 0.1731
5.3860e-15 0.1647
4.6589e-15 0.2216
2.5300e-15 0.2579
1.5453e-15 0.2758
1.8903e-16 0.4926
9.2709e-16 0.3101
2.1528e-15 0.2287
4.1953e-15 0.2193
1.4603e-11 0.0061
1.1026e-10 0.0024
1.4483e-11 0.0061
3.4079e-15 0.2225
7.8114e-16 0.2776
6.1733e-16 0.4111
4.9161e-16 0.4418
1.4442e-15 0.3632
4.9959e-15 0.1707
1.1053e-10 0.0024
1.5268e-09 0.0003
1.1030e-10 0.0024
3.5939e-15 0.1805
1.2445e-15 0.3359
8.7043e-16 0.2735
5.0202e-16 0.2906
9.7908e-16 0.2913
3.2619e-15 0.2304
1.4620e-11 0.0061
1.1092e-10 0.0024
1.4478e-11 0.0061
3.8732e-15 0.1997
1.1086e-15 0.2411
6.2004e-16 0.2626
0.0000e+00 1.0000
6.1192e-16 0.2950
1.5876e-15 0.2828
3.7172e-15 0.1937
4.0068e-15 0.2041
4.7125e-15 0.2145
1.2962e-15 0.2292
1.1200e-15 0.2517
6.6259e-16 0.3477
0.0000e+00 1.0000
1.0332e-15 0.4530
1.6831e-15 0.2949
1.7837e-15 0.3176
1.8140e-15 0.3037
1.4252e-15 0.2485
0.0000e+00 1.0000
5.9629e-16 0.3803
4.6859e-16 0.3465
2.0185e-16 0.4696
4.5692e-16 0.3934
6.6154e-16 0.3693
1.2336e-15 0.4968
4.9818e-16 0.3518
5.9419e-16 0.3240
4.5719e-16 0.4388
0.0000e+00 1.0000
2.0072e-16 0.4580
5.4502e-16 0.4640
3.9632e-16 0.4309
0.0000e+00 1.0000
3.7423e-16 0.3240
8.7639e-16 0.2719
4.8301e-16 0.3192
1.0124e-15 0.4383
3.7130e-16 0.3649
0.0000e+00 1.0000
0.0000e+00 1.0000
7.7875e-16 0.3111
1.9845e-15 0.2289
2.0202e-15 0.3117
2.5479e-15 0.3373
2.1667e-15 0.3291
1.2028e-15 0.2689
3.8564e-16 0.4297
3.3995e-16 0.3886
8.5518e-16 0.4260
1.0531e-15 0.4262
2.1905e-15 0.2127
3.6575e-15 0.1478
4.6247e-15 0.1943
3.6632e-15 0.2121
2.6218e-15 0.2626
1.0170e-15 0.3197
5.7546e-16 0.3877
5.0634e-16 0.4288
1.5160e-15 0.2855
4.3694e-15 0.2060
8.5126e-12 0.0072
1.0016e-10 0.0024
8.4181e-12 0.0072
3.3827e-15 0.2533
9.8948e-16 0.3341
4.2061e-16 0.4283
7.3816e-16 0.3371
2.9456e-15 0.2904
5.7609e-15 0.1560
9.9782e-11 0.0024
9.2949e-10 0.0007
9.9734e-11 0.0024
4.6032e-15 0.1871
2.1060e-15 0.2127
1.2930e-15 0.2547
8.1941e-16 0.3616
1.3844e-15 0.3107
4.2497e-15 0.1605
8.4521e-12 0.0072
1.0015e-10 0.0024
8.5984e-12 0.0072
3.3898e-15 0.1944
1.6042e-15 0.2995
1.5421e-15 0.3183
6.9807e-16 0.3943
9.3990e-16 0.2925
2.0752e-15 0.2361
5.0952e-15 0.1808
6.3015e-15 0.2019
4.8986e-15 0.1760
2.4139e-15 0.2232
1.0151e-15 0.2963
1.0282e-15 0.4408
4.2674e-16 0.3899
6.4602e-16 0.3507
9.2897e-16 0.4256
1.7805e-15 0.2402
1.6462e-15 0.2290
2.2604e-15 0.2486
1.8157e-15 0.3490
4.7720e-16 0.3601
6.2519e-16 0.3499
0.0000e+00 1.0000
4.4663e-16 0.3913
4.2999e-16 0.4057
7.4762e-16 0.3525
8.7445e-16 0.3207
7.1528e-16 0.4379
6.8318e-16 0.4996
4.1023e-16 0.3867
1.7315e-16 0.4780
7.9891e-16 0.3518
9.2467e-16 0.2887
7.9172e-16 0.3279
2.7916e-15 0.3620
1.2735e-15 0.4737
8.5733e-16 0.4249
4.8657e-16 0.3475
5.8306e-16 0.3203
2.0904e-16 0.3374
4.4509e-16 0.3077
1.0284e-15 0.3173
1.2994e-15 0.2332
2.2958e-15 0.2677
1.3484e-15 0.3863
7.2982e-16 0.2877
1.1282e-15 0.3249
7.2025e-16 0.2572
3.9923e-16 0.3872
5.2252e-16 0.4384
6.9165e-16 0.2624
3.4341e-15 0.3263
5.8787e-15 0.2138
4.7006e-15 0.1518
4.8051e-15 0.1545
2.5848e-15 0.1898
1.2889e-15 0.2851
5.7531e-16 0.4000
6.1481e-16 0.3375
1.6587e-15 0.2664
3.8010e-15 0.1811
3.4889e-13 0.0278
1.0589e-11 0.0059
3.5796e-13 0.0273
4.1573e-15 0.2012
2.1642e-15 0.3247
5.2468e-16 0.4583
1.4129e-15 0.3625
2.6786e-15 0.3356
4.0153e-15 0.1702
1.0541e-11 0.0059
1.8427e-10 0.0016
1.0424e-11 0.0060
5.3757e-15 0.1490
1.5313e-15 0.2116
1.0065e-15 0.2777
8.0838e-16 0.3492
2.3047e-15 0.2819
4.5487e-15 0.1438
3.6410e-13 0.0274
1.0515e-11 0.0060
3.6212e-13 0.0274
4.6412e-15 0.1819
1.3837e-15 0.2245
7.9825e-16 0.4373
6.7445e-16 0.3602
1.3450e-15 0.2735
2.8904e-15 0.2374
3.3990e-15 0.1852
6.7814e-15 0.1670
