     9      9     20
d_kernel   u_kernel

6.9263e-16 0.2750
1.7708e-14 0.2122
4.4115e-14 0.1279
7.7420e-14 0.1028
9.8166e-14 0.0893
7.8917e-14 0.1007
4.4098e-14 0.1278
1.6326e-14 0.2302
6.3268e-16 0.2325
1.3823e-14 0.2221
6.1501e-14 0.1135
1.8016e-13 0.0682
2.2170e-13 0.0589
2.3041e-13 0.0576
2.3138e-13 0.0575
1.4704e-13 0.0716
7.2843e-14 0.1115
1.5084e-14 0.2437
6.5259e-14 0.1160
1.7528e-13 0.0680
2.9711e-13 0.0520
3.4693e-13 0.0468
3.7805e-13 0.0448
3.4527e-13 0.0472
2.3826e-13 0.0555
1.7057e-13 0.0688
4.7786e-14 0.1307
8.9217e-14 0.0892
2.2829e-13 0.0584
3.2815e-13 0.0484
5.6771e-13 0.0363
1.1719e-12 0.0240
5.4698e-13 0.0375
3.4831e-13 0.0470
2.5897e-13 0.0545
9.4541e-14 0.0925
9.8688e-14 0.0872
2.7793e-13 0.0547
4.0105e-13 0.0442
1.2468e-12 0.0233
1.1516e-09 0.0002
1.1991e-12 0.0241
3.8833e-13 0.0455
2.6767e-13 0.0534
8.9588e-14 0.0907
9.3187e-14 0.0924
2.1864e-13 0.0596
3.4086e-13 0.0475
5.8046e-13 0.0364
1.2345e-12 0.0230
5.6181e-13 0.0370
3.1341e-13 0.0486
2.5131e-13 0.0551
9.3176e-14 0.0949
4.3783e-14 0.1217
1.8536e-13 0.0649
2.9725e-13 0.0515
3.4559e-13 0.0475
3.6579e-13 0.0448
3.4441e-13 0.0476
2.5669e-13 0.0537
1.5576e-13 0.0705
4.5369e-14 0.1355
1.0911e-14 0.2444
7.2699e-14 0.1018
1.5446e-13 0.0696
2.3770e-13 0.0564
2.5205e-13 0.0546
2.2109e-13 0.0585
1.6505e-13 0.0703
7.6740e-14 0.1042
1.2673e-14 0.2141
2.5148e-15 0.4385
1.0865e-14 0.2588
4.2215e-14 0.1343
8.7198e-14 0.0961
9.9210e-14 0.0890
8.8212e-14 0.0938
3.8997e-14 0.1412
8.6558e-15 0.2655
8.8545e-16 0.3307
3.5794e-15 0.3062
2.4979e-14 0.1882
9.0718e-14 0.0983
1.5956e-13 0.0702
1.8905e-13 0.0642
1.7016e-13 0.0691
9.1735e-14 0.0955
2.4406e-14 0.1726
1.4807e-15 0.4390
2.0956e-14 0.1725
1.2442e-13 0.0798
3.0189e-13 0.0518
4.3047e-13 0.0422
4.7257e-13 0.0415
4.3972e-13 0.0422
3.2227e-13 0.0505
1.3088e-13 0.0777
3.0339e-14 0.1665
8.7048e-14 0.0922
3.1760e-13 0.0496
5.1955e-13 0.0385
7.2534e-13 0.0335
7.9547e-13 0.0315
7.0235e-13 0.0338
5.3141e-13 0.0381
3.1853e-13 0.0513
7.7950e-14 0.1014
1.7040e-13 0.0693
4.3882e-13 0.0436
6.6355e-13 0.0338
1.4882e-12 0.0230
4.5926e-12 0.0123
1.5840e-12 0.0223
6.7732e-13 0.0342
4.4167e-13 0.0422
1.4546e-13 0.0735
1.8222e-13 0.0655
4.9802e-13 0.0406
8.1092e-13 0.0317
4.5889e-12 0.0123
1.2200e-09 0.0002
4.6440e-12 0.0122
8.2169e-13 0.0313
5.0953e-13 0.0399
1.7708e-13 0.0666
1.4793e-13 0.0722
4.5638e-13 0.0415
6.8250e-13 0.0339
1.5844e-12 0.0225
4.5980e-12 0.0122
1.4826e-12 0.0229
6.5200e-13 0.0348
5.0288e-13 0.0398
1.5993e-13 0.0708
9.4452e-14 0.0902
3.1595e-13 0.0492
5.2461e-13 0.0384
7.0014e-13 0.0331
7.9095e-13 0.0319
6.7145e-13 0.0346
5.5849e-13 0.0386
2.8351e-13 0.0527
9.8219e-14 0.0946
2.9179e-14 0.1681
1.3730e-13 0.0788
3.0196e-13 0.0513
4.3597e-13 0.0424
4.7630e-13 0.0405
4.2438e-13 0.0426
2.9148e-13 0.0515
1.4237e-13 0.0763
2.5882e-14 0.1708
4.2497e-15 0.2861
2.3496e-14 0.1757
6.6138e-14 0.1065
1.6253e-13 0.0686
1.9630e-13 0.0636
1.5017e-13 0.0725
7.2846e-14 0.1024
2.3523e-14 0.1728
2.1541e-15 0.3267
6.2819e-15 0.3207
3.8922e-14 0.1416
1.2273e-13 0.0772
2.8321e-13 0.0544
3.0762e-13 0.0512
2.7846e-13 0.0544
1.2739e-13 0.0790
3.7393e-14 0.1372
1.9224e-15 0.3449
3.5015e-14 0.1350
2.0885e-13 0.0622
4.9491e-13 0.0394
7.8004e-13 0.0315
9.0870e-13 0.0298
8.2356e-13 0.0315
5.3465e-13 0.0390
2.1275e-13 0.0602
3.3581e-14 0.1411
1.4482e-13 0.0719
5.3912e-13 0.0391
1.0278e-12 0.0282
1.3603e-12 0.0243
1.6590e-12 0.0222
1.4341e-12 0.0240
1.0041e-12 0.0283
5.4439e-13 0.0385
1.1748e-13 0.0800
2.8609e-13 0.0536
8.0531e-13 0.0320
1.3877e-12 0.0240
3.9933e-12 0.0140
1.4702e-11 0.0066
4.1148e-12 0.0139
1.3865e-12 0.0239
7.9751e-13 0.0318
2.5023e-13 0.0560
3.2686e-13 0.0502
9.1660e-13 0.0296
1.6764e-12 0.0221
1.4815e-11 0.0066
1.2339e-09 0.0003
1.4820e-11 0.0065
1.7476e-12 0.0215
9.4801e-13 0.0294
3.1513e-13 0.0506
2.7398e-13 0.0549
8.1126e-13 0.0316
1.4201e-12 0.0242
4.0478e-12 0.0139
1.4761e-11 0.0066
3.9473e-12 0.0141
1.4614e-12 0.0236
8.3878e-13 0.0308
2.6463e-13 0.0527
1.3981e-13 0.0750
5.3850e-13 0.0383
1.0241e-12 0.0278
1.3846e-12 0.0236
1.6623e-12 0.0217
1.3932e-12 0.0241
1.0249e-12 0.0280
5.4705e-13 0.0388
1.3780e-13 0.0738
4.0367e-14 0.1324
2.1615e-13 0.0620
5.3586e-13 0.0390
7.7755e-13 0.0319
9.3980e-13 0.0296
8.3395e-13 0.0314
5.7811e-13 0.0379
2.1301e-13 0.0598
4.4392e-14 0.1285
6.1557e-15 0.2904
3.7348e-14 0.1406
1.1853e-13 0.0824
2.4533e-13 0.0565
3.0518e-13 0.0512
2.5660e-13 0.0565
1.4263e-13 0.0737
2.9313e-14 0.1611
3.1726e-15 0.3354
6.0840e-15 0.2568
4.8396e-14 0.1222
2.1402e-13 0.0618
3.8696e-13 0.0444
5.2463e-13 0.0394
3.8352e-13 0.0454
2.0047e-13 0.0626
4.7468e-14 0.1240
3.8160e-15 0.3451
4.5973e-14 0.1267
3.4204e-13 0.0484
9.7676e-13 0.0296
1.4204e-12 0.0242
1.6579e-12 0.0224
1.4278e-12 0.0237
9.0586e-13 0.0301
3.6319e-13 0.0484
4.7418e-14 0.1214
2.0040e-13 0.0634
8.8548e-13 0.0305
1.9162e-12 0.0208
2.9194e-12 0.0168
3.6647e-12 0.0150
2.9029e-12 0.0169
1.9061e-12 0.0208
9.2872e-13 0.0301
2.2556e-13 0.0590
4.4001e-13 0.0428
1.4798e-12 0.0238
2.8775e-12 0.0168
1.1110e-11 0.0082
4.7601e-11 0.0035
1.0969e-11 0.0082
2.9865e-12 0.0164
1.5001e-12 0.0234
4.3556e-13 0.0437
5.2659e-13 0.0394
1.6952e-12 0.0221
3.6361e-12 0.0149
4.7740e-11 0.0035
1.1356e-09 0.0003
4.7677e-11 0.0035
3.6308e-12 0.0150
1.6273e-12 0.0221
5.0703e-13 0.0399
4.0582e-13 0.0437
1.3867e-12 0.0239
2.9463e-12 0.0168
1.0869e-11 0.0083
4.7503e-11 0.0035
1.0954e-11 0.0082
2.9802e-12 0.0166
1.4887e-12 0.0238
4.4170e-13 0.0439
2.0295e-13 0.0611
9.3148e-13 0.0299
1.8976e-12 0.0207
2.9593e-12 0.0167
3.6684e-12 0.0148
2.8623e-12 0.0170
1.9136e-12 0.0208
9.1958e-13 0.0297
2.1503e-13 0.0607
4.9252e-14 0.1290
3.2287e-13 0.0495
9.2904e-13 0.0298
1.5097e-12 0.0237
1.6671e-12 0.0222
1.4369e-12 0.0238
9.2224e-13 0.0297
3.1467e-13 0.0500
4.8276e-14 0.1177
5.8620e-15 0.3122
4.9173e-14 0.1247
1.9797e-13 0.0628
4.3421e-13 0.0430
5.2453e-13 0.0392
4.0834e-13 0.0441
1.9801e-13 0.0641
5.6477e-14 0.1158
4.2636e-15 0.3079
3.2276e-15 0.3262
5.8668e-14 0.1098
2.8324e-13 0.0532
5.9576e-13 0.0363
7.1374e-13 0.0335
6.2282e-13 0.0362
2.7118e-13 0.0529
5.9194e-14 0.1141
2.7005e-15 0.2750
5.2108e-14 0.1183
4.6600e-13 0.0415
1.4680e-12 0.0236
2.5055e-12 0.0182
2.8616e-12 0.0170
2.4411e-12 0.0185
1.5131e-12 0.0235
5.1424e-13 0.0399
5.5396e-14 0.1102
2.7620e-13 0.0536
1.4788e-12 0.0237
3.5171e-12 0.0154
6.0534e-12 0.0118
7.8510e-12 0.0101
5.9666e-12 0.0118
3.4692e-12 0.0156
1.4450e-12 0.0238
3.0326e-13 0.0504
6.3988e-13 0.0357
2.5386e-12 0.0180
6.0407e-12 0.0117
2.7052e-11 0.0051
1.0181e-10 0.0023
2.7303e-11 0.0051
6.0932e-12 0.0118
2.5215e-12 0.0182
6.1007e-13 0.0364
7.9337e-13 0.0319
2.9386e-12 0.0168
7.9977e-12 0.0100
1.0162e-10 0.0023
8.9858e-10 0.0005
1.0198e-10 0.0023
8.0130e-12 0.0101
2.9676e-12 0.0167
7.7333e-13 0.0322
6.1621e-13 0.0369
2.5749e-12 0.0181
5.9353e-12 0.0118
2.6957e-11 0.0051
1.0123e-10 0.0023
2.7241e-11 0.0051
6.0733e-12 0.0117
2.5565e-12 0.0181
5.9379e-13 0.0373
2.8115e-13 0.0514
1.5369e-12 0.0235
3.4497e-12 0.0156
6.1205e-12 0.0117
7.9144e-12 0.0101
5.9424e-12 0.0118
3.4988e-12 0.0156
1.4998e-12 0.0235
2.6692e-13 0.0535
6.2060e-14 0.1055
4.6791e-13 0.0408
1.4984e-12 0.0235
2.5332e-12 0.0182
3.0232e-12 0.0167
2.4842e-12 0.0183
1.4463e-12 0.0239
5.3048e-13 0.0404
6.6545e-14 0.1031
6.0505e-15 0.2932
5.1705e-14 0.1152
2.8036e-13 0.0529
6.0996e-13 0.0357
7.8436e-13 0.0323
6.1659e-13 0.0354
2.5940e-13 0.0548
5.9056e-14 0.1138
2.8990e-15 0.2894
4.6335e-15 0.2978
5.9970e-14 0.1089
3.5468e-13 0.0463
8.6792e-13 0.0303
1.0204e-12 0.0280
8.4286e-13 0.0312
3.1485e-13 0.0494
5.2870e-14 0.1074
4.1211e-15 0.3057
6.1756e-14 0.1007
6.2083e-13 0.0363
2.2745e-12 0.0193
4.0902e-12 0.0144
4.8399e-12 0.0131
3.9038e-12 0.0147
2.1619e-12 0.0197
6.4837e-13 0.0350
4.9749e-14 0.1068
3.2823e-13 0.0472
2.1942e-12 0.0195
5.9753e-12 0.0120
1.1475e-11 0.0085
1.5663e-11 0.0071
1.1401e-11 0.0085
6.0492e-12 0.0119
2.1994e-12 0.0195
3.4642e-13 0.0478
8.3469e-13 0.0312
4.1416e-12 0.0144
1.1517e-11 0.0085
5.0011e-11 0.0037
1.4215e-10 0.0020
5.0286e-11 0.0037
1.1470e-11 0.0085
4.0196e-12 0.0145
8.3016e-13 0.0308
1.0601e-12 0.0272
4.8990e-12 0.0132
1.5497e-11 0.0072
1.4164e-10 0.0020
6.3999e-10 0.0007
1.4188e-10 0.0020
1.5705e-11 0.0071
4.9619e-12 0.0131
1.1316e-12 0.0271
7.9176e-13 0.0315
4.0841e-12 0.0144
1.1529e-11 0.0085
5.0202e-11 0.0037
1.4140e-10 0.0020
5.0447e-11 0.0037
1.1490e-11 0.0085
4.0992e-12 0.0145
7.9033e-13 0.0314
3.6576e-13 0.0460
2.2454e-12 0.0196
5.8369e-12 0.0120
1.1422e-11 0.0085
1.5585e-11 0.0071
1.1332e-11 0.0085
5.8429e-12 0.0120
2.1399e-12 0.0196
3.3703e-13 0.0467
6.4157e-14 0.1033
6.2197e-13 0.0362
2.2630e-12 0.0195
4.0152e-12 0.0145
4.9302e-12 0.0131
4.0881e-12 0.0145
2.1239e-12 0.0199
5.9720e-13 0.0367
5.4225e-14 0.1149
3.5781e-15 0.4183
4.1711e-14 0.1201
3.3161e-13 0.0482
8.0662e-13 0.0312
1.1090e-12 0.0269
7.8354e-13 0.0314
3.4766e-13 0.0478
6.0164e-14 0.1029
3.9169e-15 0.3145
