     9      9     20
d_kernel   u_kernel

1.1247e-15 0.3531
1.5337e-15 0.3039
4.8593e-15 0.3350
2.6998e-14 0.1536
3.8389e-14 0.1387
2.5622e-14 0.1708
7.1641e-15 0.2522
1.3300e-15 0.3369
1.5449e-15 0.2701
1.2987e-15 0.2908
1.5971e-14 0.2097
1.1543e-13 0.0806
2.9240e-13 0.0519
3.4778e-13 0.0473
2.9398e-13 0.0520
1.2033e-13 0.0804
1.5024e-14 0.1922
5.2120e-16 0.3656
8.3194e-15 0.2509
1.2298e-13 0.0769
4.8353e-13 0.0402
6.8602e-13 0.0330
7.8032e-13 0.0308
6.9616e-13 0.0330
4.3236e-13 0.0423
1.2375e-13 0.0784
1.2024e-14 0.2540
2.6566e-14 0.1576
2.5445e-13 0.0547
7.1721e-13 0.0333
1.0121e-12 0.0273
1.7457e-12 0.0200
9.9007e-13 0.0275
6.7383e-13 0.0332
2.8374e-13 0.0524
2.7417e-14 0.1582
4.2239e-14 0.1309
3.4607e-13 0.0476
7.7339e-13 0.0315
1.7706e-12 0.0200
1.1571e-09 0.0002
1.7936e-12 0.0198
7.7980e-13 0.0310
3.3922e-13 0.0469
4.4776e-14 0.1237
2.0683e-14 0.1742
2.7429e-13 0.0521
7.1668e-13 0.0324
1.0269e-12 0.0269
1.7287e-12 0.0202
1.0650e-12 0.0269
6.7330e-13 0.0334
2.7217e-13 0.0532
3.0455e-14 0.1541
4.5679e-15 0.3583
1.0874e-13 0.0791
4.4202e-13 0.0424
6.7011e-13 0.0334
8.4104e-13 0.0301
7.1616e-13 0.0328
4.3853e-13 0.0425
1.1071e-13 0.0841
6.8094e-15 0.2481
2.3928e-15 0.4296
1.7976e-14 0.1737
1.2478e-13 0.0800
2.6087e-13 0.0531
3.5382e-13 0.0466
2.7853e-13 0.0545
1.1213e-13 0.0833
1.6872e-14 0.2075
2.0247e-15 0.2523
7.1372e-16 0.3486
1.2489e-15 0.4509
5.0949e-15 0.2415
2.4048e-14 0.1757
3.9811e-14 0.1333
2.5030e-14 0.1567
4.3743e-15 0.2938
1.0284e-15 0.3831
1.7275e-15 0.3535
5.8259e-16 0.2986
1.7013e-15 0.3307
4.4151e-15 0.2828
4.3662e-14 0.1243
6.7439e-14 0.0972
3.9228e-14 0.1247
1.0640e-14 0.2499
1.1075e-15 0.2951
1.1755e-15 0.2538
1.7064e-15 0.2303
2.9202e-14 0.1420
2.1940e-13 0.0582
5.9776e-13 0.0365
7.6039e-13 0.0327
5.6695e-13 0.0370
2.4673e-13 0.0569
3.0327e-14 0.1462
1.1149e-15 0.4305
9.1037e-15 0.2215
2.3384e-13 0.0568
9.8111e-13 0.0290
1.6001e-12 0.0222
1.8142e-12 0.0210
1.5858e-12 0.0226
9.4346e-13 0.0290
2.3772e-13 0.0563
1.1605e-14 0.2261
4.7718e-14 0.1244
5.8821e-13 0.0374
1.5583e-12 0.0227
3.0078e-12 0.0164
7.0633e-12 0.0099
2.9100e-12 0.0165
1.5997e-12 0.0224
5.7146e-13 0.0375
4.2084e-14 0.1290
6.6900e-14 0.0963
7.3738e-13 0.0325
1.7877e-12 0.0210
7.0690e-12 0.0099
1.2389e-09 0.0002
7.0331e-12 0.0100
1.8319e-12 0.0208
7.5913e-13 0.0323
8.0005e-14 0.0947
4.4639e-14 0.1198
5.7139e-13 0.0371
1.5630e-12 0.0226
2.8878e-12 0.0166
7.0889e-12 0.0099
2.9703e-12 0.0164
1.6208e-12 0.0224
6.2522e-13 0.0362
5.3725e-14 0.1130
1.1267e-14 0.2331
1.9605e-13 0.0609
9.6907e-13 0.0290
1.5778e-12 0.0228
1.8405e-12 0.0208
1.5798e-12 0.0223
9.3083e-13 0.0291
2.1442e-13 0.0611
1.3277e-14 0.2226
1.8515e-15 0.3704
2.9540e-14 0.1544
2.4232e-13 0.0556
6.3995e-13 0.0355
7.6873e-13 0.0323
5.6714e-13 0.0377
2.2091e-13 0.0574
2.8255e-14 0.1560
1.4074e-15 0.2496
0.0000e+00 1.0000
1.5392e-15 0.3096
1.1828e-14 0.2057
5.3606e-14 0.1168
7.7672e-14 0.0909
5.0914e-14 0.1167
1.0026e-14 0.2356
0.0000e+00 1.0000
8.5428e-16 0.3042
1.4237e-15 0.2497
2.4473e-15 0.4380
1.2679e-14 0.1895
5.5867e-14 0.1080
1.1510e-13 0.0758
7.3015e-14 0.0943
1.1900e-14 0.1868
7.7044e-16 0.3192
1.8908e-15 0.4544
1.2315e-15 0.1932
4.7643e-14 0.1164
3.6394e-13 0.0455
1.0570e-12 0.0274
1.4037e-12 0.0239
1.0941e-12 0.0270
3.8107e-13 0.0444
3.5744e-14 0.1275
1.5664e-15 0.2292
1.5087e-14 0.1820
4.1139e-13 0.0435
1.8934e-12 0.0210
3.4420e-12 0.0154
4.0884e-12 0.0140
3.4606e-12 0.0154
1.8607e-12 0.0210
3.9663e-13 0.0438
1.1648e-14 0.2230
7.3090e-14 0.0948
1.1070e-12 0.0271
3.3794e-12 0.0157
8.4315e-12 0.0097
2.7656e-11 0.0048
8.3810e-12 0.0097
3.4700e-12 0.0154
1.1024e-12 0.0272
7.1529e-14 0.1019
1.1009e-13 0.0781
1.4238e-12 0.0240
4.0706e-12 0.0141
2.8113e-11 0.0048
1.2331e-09 0.0003
2.8094e-11 0.0048
4.1349e-12 0.0140
1.5091e-12 0.0235
1.1028e-13 0.0786
7.4041e-14 0.0952
1.0749e-12 0.0273
3.4484e-12 0.0155
8.4500e-12 0.0097
2.8065e-11 0.0048
8.6800e-12 0.0096
3.4322e-12 0.0154
1.1208e-12 0.0267
7.2196e-14 0.0939
1.3544e-14 0.1872
3.7878e-13 0.0442
1.8366e-12 0.0211
3.5053e-12 0.0154
4.2129e-12 0.0139
3.4124e-12 0.0155
1.9154e-12 0.0210
3.7772e-13 0.0446
1.1489e-14 0.2085
2.9990e-15 0.2627
4.7081e-14 0.1179
3.9374e-13 0.0440
1.0912e-12 0.0268
1.4495e-12 0.0236
1.1163e-12 0.0270
3.9802e-13 0.0436
4.0968e-14 0.1263
1.4484e-15 0.3081
1.3432e-15 0.3437
1.7732e-15 0.2649
1.8562e-14 0.1802
8.0702e-14 0.0957
1.0703e-13 0.0785
6.2418e-14 0.1054
1.4993e-14 0.2047
2.9190e-15 0.3139
8.7791e-16 0.3652
1.1232e-15 0.2441
1.2009e-15 0.2884
1.4906e-14 0.1832
8.1559e-14 0.0831
1.3626e-13 0.0670
8.1637e-14 0.0866
1.4420e-14 0.1765
8.3116e-16 0.2286
1.1468e-15 0.2909
2.4638e-15 0.2751
4.5525e-14 0.1135
5.8158e-13 0.0360
1.8355e-12 0.0210
2.4883e-12 0.0182
1.7974e-12 0.0212
5.7221e-13 0.0357
5.0711e-14 0.1079
1.8990e-15 0.2406
1.6317e-14 0.1816
5.8530e-13 0.0363
3.4484e-12 0.0157
7.2270e-12 0.0108
9.1748e-12 0.0095
7.0993e-12 0.0109
3.3797e-12 0.0158
6.1203e-13 0.0352
1.4501e-14 0.1945
8.0863e-14 0.0876
1.8332e-12 0.0211
7.2518e-12 0.0108
2.4262e-11 0.0057
8.3630e-11 0.0027
2.4122e-11 0.0057
7.2156e-12 0.0108
1.8225e-12 0.0210
7.8374e-14 0.0923
1.5158e-13 0.0667
2.4939e-12 0.0181
9.3165e-12 0.0095
8.4022e-11 0.0027
1.0388e-09 0.0004
8.3975e-11 0.0027
9.2942e-12 0.0095
2.4905e-12 0.0182
1.3996e-13 0.0686
7.3339e-14 0.0894
1.8365e-12 0.0210
7.0602e-12 0.0109
2.3994e-11 0.0057
8.3689e-11 0.0027
2.4342e-11 0.0057
7.2521e-12 0.0109
1.8240e-12 0.0209
7.8571e-14 0.0885
1.9513e-14 0.1618
5.9250e-13 0.0360
3.2659e-12 0.0160
7.2215e-12 0.0108
9.1932e-12 0.0095
7.3280e-12 0.0108
3.3692e-12 0.0157
5.8872e-13 0.0356
1.5317e-14 0.1798
1.2560e-15 0.2527
4.8968e-14 0.1135
5.6927e-13 0.0361
1.8667e-12 0.0211
2.4395e-12 0.0183
1.8366e-12 0.0210
6.0874e-13 0.0350
4.6053e-14 0.1082
1.8011e-15 0.2486
1.0970e-15 0.2890
1.7877e-15 0.2585
2.0789e-14 0.1755
8.7437e-14 0.0847
1.4772e-13 0.0685
7.5330e-14 0.0891
1.3878e-14 0.1793
3.5620e-15 0.3273
2.0588e-15 0.2799
1.6333e-15 0.4687
2.0514e-15 0.2205
1.8848e-14 0.1538
7.3577e-14 0.0878
1.4496e-13 0.0634
8.1063e-14 0.0859
1.4276e-14 0.1867
1.5474e-15 0.2440
2.0958e-15 0.3936
1.7857e-15 0.2432
4.9511e-14 0.1099
7.2571e-13 0.0320
2.6151e-12 0.0174
3.6995e-12 0.0148
2.6067e-12 0.0175
7.6154e-13 0.0311
5.5220e-14 0.1051
1.6106e-15 0.4002
9.5574e-15 0.1961
7.2272e-13 0.0316
5.3100e-12 0.0126
1.3259e-11 0.0080
1.8020e-11 0.0068
1.3280e-11 0.0080
5.3163e-12 0.0126
7.7224e-13 0.0316
1.1485e-14 0.1924
9.1127e-14 0.0800
2.6514e-12 0.0174
1.3323e-11 0.0080
5.1221e-11 0.0038
1.4087e-10 0.0021
5.1183e-11 0.0038
1.3132e-11 0.0081
2.5997e-12 0.0176
6.8640e-14 0.0902
1.4683e-13 0.0654
3.8948e-12 0.0146
1.8141e-11 0.0068
1.4052e-10 0.0021
7.3608e-10 0.0006
1.4099e-10 0.0021
1.8284e-11 0.0068
3.7756e-12 0.0147
1.5627e-13 0.0642
8.3320e-14 0.0839
2.6285e-12 0.0174
1.3213e-11 0.0080
5.0919e-11 0.0039
1.4056e-10 0.0021
5.1432e-11 0.0038
1.3366e-11 0.0080
2.6469e-12 0.0174
7.5520e-14 0.0878
1.5593e-14 0.1891
7.1821e-13 0.0318
5.2886e-12 0.0126
1.3062e-11 0.0081
1.8245e-11 0.0068
1.3215e-11 0.0080
5.3769e-12 0.0126
7.4830e-13 0.0313
1.6546e-14 0.1692
2.8728e-15 0.2958
4.1709e-14 0.1120
7.4425e-13 0.0320
2.6022e-12 0.0175
3.7957e-12 0.0147
2.5830e-12 0.0177
7.5156e-13 0.0310
5.3633e-14 0.0991
3.3899e-15 0.3375
1.7598e-15 0.2824
2.5891e-15 0.2364
1.3970e-14 0.1757
9.1447e-14 0.0796
1.3926e-13 0.0697
8.5742e-14 0.0850
9.9354e-15 0.2273
2.5711e-15 0.2685
1.7351e-15 0.3090
9.2728e-16 0.2660
1.6483e-15 0.2302
1.2628e-14 0.1745
6.4029e-14 0.0909
1.2036e-13 0.0703
6.6755e-14 0.0871
1.1733e-14 0.1974
1.6892e-15 0.3382
1.8490e-15 0.4116
2.3562e-15 0.2075
3.6723e-14 0.1229
7.7977e-13 0.0299
3.2424e-12 0.0156
4.7949e-12 0.0130
3.1381e-12 0.0158
7.3726e-13 0.0307
3.2975e-14 0.1200
2.4679e-15 0.3314
7.6593e-15 0.1948
7.5088e-13 0.0302
7.1247e-12 0.0108
2.0523e-11 0.0065
2.8662e-11 0.0054
1.9996e-11 0.0065
7.2188e-12 0.0108
7.5093e-13 0.0303
7.3691e-15 0.1914
7.0196e-14 0.0890
3.1401e-12 0.0157
2.0284e-11 0.0065
7.5452e-11 0.0031
1.6101e-10 0.0019
7.5862e-11 0.0031
2.0237e-11 0.0065
3.1603e-12 0.0157
6.3311e-14 0.0957
1.2524e-13 0.0689
4.8853e-12 0.0128
2.8940e-11 0.0054
1.6137e-10 0.0019
4.8705e-10 0.0009
1.6163e-10 0.0019
2.9064e-11 0.0054
4.8541e-12 0.0129
1.1959e-13 0.0690
6.5312e-14 0.0897
3.1794e-12 0.0156
2.0202e-11 0.0065
7.5139e-11 0.0031
1.6171e-10 0.0019
7.5928e-11 0.0031
2.0675e-11 0.0064
3.1850e-12 0.0155
6.8248e-14 0.0907
8.8200e-15 0.2254
7.7320e-13 0.0297
7.1085e-12 0.0109
2.0179e-11 0.0065
2.8925e-11 0.0054
2.0259e-11 0.0065
7.1151e-12 0.0108
7.5808e-13 0.0301
8.1490e-15 0.2156
1.6983e-15 0.2096
4.2613e-14 0.1132
7.2647e-13 0.0308
3.2432e-12 0.0155
4.8866e-12 0.0128
3.2818e-12 0.0154
7.7946e-13 0.0297
3.5916e-14 0.1137
1.8102e-15 0.3227
2.3573e-15 0.2230
2.2784e-15 0.2412
8.6217e-15 0.2065
5.8236e-14 0.0912
1.2692e-13 0.0688
6.5838e-14 0.0898
1.0611e-14 0.1830
3.1869e-15 0.2883
2.4120e-15 0.3157
1.4960e-15 0.2228
2.5774e-15 0.2056
4.9347e-15 0.2263
3.0531e-14 0.1183
7.3864e-14 0.0848
3.8221e-14 0.1079
6.8949e-15 0.2223
2.9141e-15 0.2531
4.6143e-15 0.3106
4.5775e-15 0.4611
2.1997e-14 0.1452
5.9108e-13 0.0332
3.0133e-12 0.0157
4.8562e-12 0.0126
3.0322e-12 0.0157
6.0352e-13 0.0327
1.7621e-14 0.1639
2.0945e-15 0.2533
4.7710e-15 0.2277
5.7840e-13 0.0334
7.6263e-12 0.0103
2.4692e-11 0.0058
3.6005e-11 0.0048
2.4575e-11 0.0058
7.6470e-12 0.0103
5.6216e-13 0.0338
3.8145e-15 0.2360
3.5283e-14 0.1126
2.9492e-12 0.0158
2.4760e-11 0.0058
8.5873e-11 0.0029
1.5207e-10 0.0020
8.5563e-11 0.0029
2.4746e-11 0.0058
2.9799e-12 0.0156
3.4230e-14 0.1135
7.3937e-14 0.0850
4.8930e-12 0.0125
3.6077e-11 0.0047
1.5167e-10 0.0020
3.2255e-10 0.0012
1.5216e-10 0.0020
3.6043e-11 0.0047
4.7242e-12 0.0127
7.2652e-14 0.0831
2.9708e-14 0.1195
3.0093e-12 0.0156
2.4706e-11 0.0058
8.5742e-11 0.0029
1.5212e-10 0.0020
8.5940e-11 0.0029
2.4743e-11 0.0058
3.0276e-12 0.0156
3.2519e-14 0.1240
6.0749e-15 0.1982
6.2051e-13 0.0324
7.6431e-12 0.0103
2.4765e-11 0.0058
3.6041e-11 0.0047
2.4610e-11 0.0058
7.5897e-12 0.0103
6.1158e-13 0.0324
1.0574e-14 0.2147
2.4120e-15 0.2088
2.1405e-14 0.1394
5.8231e-13 0.0333
3.0626e-12 0.0155
4.8086e-12 0.0125
3.0326e-12 0.0156
5.8447e-13 0.0331
1.8666e-14 0.1587
3.1202e-15 0.3179
1.4199e-15 0.2307
1.8845e-15 0.2461
6.7224e-15 0.2218
3.1996e-14 0.1218
5.7777e-14 0.0913
3.8290e-14 0.1146
8.7010e-15 0.2204
3.6362e-15 0.3005
2.8918e-15 0.3964
2.9766e-15 0.3653
3.8894e-15 0.2597
5.2294e-15 0.2836
1.2066e-14 0.1804
2.5710e-14 0.1376
1.3660e-14 0.1661
6.3602e-15 0.3656
3.1754e-15 0.2378
2.5891e-15 0.4022
4.3129e-15 0.2055
8.4791e-15 0.1841
3.2795e-13 0.0424
2.0433e-12 0.0182
3.5047e-12 0.0141
2.0822e-12 0.0180
2.9319e-13 0.0439
