     9      9     21
d_kernel   u_kernel

3.6700e-16 0.3647
9.5109e-16 0.2410
7.4148e-15 0.2732
2.3831e-14 0.1674
4.0646e-14 0.1291
3.2619e-14 0.1472
7.0306e-15 0.2584
2.0630e-15 0.4839
4.2161e-16 0.3360
1.3283e-15 0.4507
1.5622e-14 0.2148
1.2417e-13 0.0799
2.7864e-13 0.0535
3.3366e-13 0.0488
2.8653e-13 0.0534
1.0676e-13 0.0853
1.8788e-14 0.1796
2.2316e-15 0.4145
5.1708e-15 0.3596
1.0590e-13 0.0839
4.2178e-13 0.0429
6.1095e-13 0.0349
7.3247e-13 0.0324
6.4097e-13 0.0348
4.3744e-13 0.0429
1.2123e-13 0.0798
9.3938e-15 0.2487
2.7632e-14 0.1450
3.0122e-13 0.0507
6.4344e-13 0.0346
9.3960e-13 0.0285
1.6897e-12 0.0203
9.6991e-13 0.0283
7.0921e-13 0.0336
3.0560e-13 0.0520
2.7915e-14 0.1669
4.8113e-14 0.1180
3.8008e-13 0.0461
7.1972e-13 0.0323
1.6802e-12 0.0203
1.1559e-09 0.0002
1.7452e-12 0.0202
7.4484e-13 0.0321
3.3466e-13 0.0486
3.9685e-14 0.1357
4.4197e-14 0.1281
2.7418e-13 0.0533
6.4301e-13 0.0345
9.4848e-13 0.0283
1.6199e-12 0.0207
9.7142e-13 0.0281
6.8378e-13 0.0339
2.5559e-13 0.0540
3.9861e-14 0.1480
6.4787e-15 0.2799
1.3637e-13 0.0772
4.4899e-13 0.0415
6.0664e-13 0.0350
7.2311e-13 0.0323
6.7685e-13 0.0334
4.1929e-13 0.0430
1.1526e-13 0.0818
8.3074e-15 0.2579
2.3320e-15 0.4143
2.2782e-14 0.1740
1.1609e-13 0.0824
2.9504e-13 0.0517
3.7044e-13 0.0460
2.5128e-13 0.0542
1.1280e-13 0.0802
1.8798e-14 0.1782
1.2735e-15 0.4736
6.1978e-16 0.3647
2.2815e-15 0.4397
8.9182e-15 0.2607
2.6031e-14 0.1588
5.3101e-14 0.1191
2.6573e-14 0.1632
9.1112e-15 0.2630
1.3612e-15 0.3748
6.6274e-16 0.2673
6.4965e-16 0.3275
1.3035e-15 0.4058
1.3636e-14 0.2266
5.3750e-14 0.1102
8.6532e-14 0.0931
5.0591e-14 0.1129
1.5763e-14 0.2114
1.0460e-15 0.2633
7.1738e-16 0.3582
7.5498e-16 0.2994
3.7758e-14 0.1416
2.2425e-13 0.0568
5.8966e-13 0.0371
7.0461e-13 0.0337
5.6845e-13 0.0375
2.4127e-13 0.0567
3.7839e-14 0.1314
1.8853e-15 0.3608
1.2780e-14 0.2274
2.3034e-13 0.0576
9.2299e-13 0.0298
1.4344e-12 0.0235
1.5980e-12 0.0223
1.4494e-12 0.0235
9.2526e-13 0.0299
2.1917e-13 0.0585
1.3674e-14 0.2181
5.7151e-14 0.1148
6.3654e-13 0.0354
1.4710e-12 0.0232
2.6798e-12 0.0172
6.7941e-12 0.0101
2.7223e-12 0.0172
1.4836e-12 0.0231
6.0247e-13 0.0366
6.2272e-14 0.1078
9.5344e-14 0.0888
