     9      9     20
d_kernel   u_kernel

6.3313e-16 0.2679
7.7828e-16 0.3107
1.3370e-15 0.2919
1.6136e-15 0.2347
1.0699e-15 0.3188
1.5668e-15 0.2931
1.2699e-15 0.2216
1.2983e-15 0.2396
1.2115e-15 0.3413
5.4194e-16 0.3342
1.3761e-15 0.2291
1.2816e-14 0.2093
8.3675e-14 0.0846
1.7888e-13 0.0620
9.3641e-14 0.0830
1.0259e-14 0.2224
1.0241e-15 0.2437
7.8397e-16 0.2847
7.5662e-16 0.2406
7.9518e-15 0.2315
3.3902e-13 0.0461
1.1814e-12 0.0257
1.5961e-12 0.0219
1.1760e-12 0.0256
3.1894e-13 0.0491
1.0794e-14 0.2104
3.0213e-16 0.3217
1.1016e-15 0.2538
8.8152e-14 0.0853
1.1398e-12 0.0259
2.5134e-12 0.0175
3.3124e-12 0.0148
2.4562e-12 0.0176
1.2076e-12 0.0252
7.7799e-14 0.0904
1.2613e-15 0.3582
1.6485e-15 0.3544
1.7171e-13 0.0620
1.5949e-12 0.0221
3.3104e-12 0.0146
1.1707e-09 0.0002
3.3403e-12 0.0147
1.5754e-12 0.0218
1.8413e-13 0.0606
2.3670e-15 0.3989
1.5382e-15 0.3136
8.5094e-14 0.0873
1.1660e-12 0.0257
2.4586e-12 0.0177
3.3667e-12 0.0147
2.4369e-12 0.0179
1.1841e-12 0.0257
8.6503e-14 0.0823
1.4439e-15 0.3848
1.4920e-15 0.4014
1.3607e-14 0.1911
3.0986e-13 0.0498
1.1534e-12 0.0257
1.5870e-12 0.0218
1.1866e-12 0.0255
3.0055e-13 0.0493
1.1665e-14 0.2075
1.5081e-15 0.4191
5.1394e-16 0.3221
1.0432e-15 0.3023
1.2224e-14 0.2005
9.1897e-14 0.0866
1.7374e-13 0.0632
9.5962e-14 0.0776
1.1606e-14 0.2188
1.1821e-15 0.3666
8.5335e-16 0.3379
5.9359e-16 0.3085
6.1947e-16 0.3356
1.9327e-15 0.4320
1.2733e-15 0.2778
1.8451e-15 0.3705
1.1255e-15 0.3015
1.3291e-15 0.2520
5.0603e-16 0.3108
5.0199e-16 0.3508
7.2739e-16 0.4261
6.1203e-16 0.2960
1.2343e-15 0.2703
1.0349e-15 0.2553
2.1326e-15 0.3156
0.0000e+00 1.0000
7.2959e-16 0.2977
8.4954e-16 0.2854
4.9545e-16 0.3233
1.3625e-15 0.3801
1.0769e-15 0.3648
1.2880e-14 0.1781
1.8302e-13 0.0589
3.7089e-13 0.0429
1.8770e-13 0.0577
2.3929e-14 0.1452
2.1879e-15 0.2537
1.3619e-15 0.2599
1.3805e-15 0.2579
1.7112e-14 0.1631
7.0494e-13 0.0322
2.8889e-12 0.0166
4.2544e-12 0.0138
2.9824e-12 0.0164
7.3387e-13 0.0322
1.6357e-14 0.1779
5.7744e-16 0.2755
1.9947e-15 0.2462
1.9372e-13 0.0571
2.8404e-12 0.0167
7.5014e-12 0.0104
1.4689e-11 0.0070
7.6298e-12 0.0104
2.9712e-12 0.0166
1.8496e-13 0.0585
1.0151e-15 0.2523
1.2391e-15 0.2724
4.0213e-13 0.0409
4.1424e-12 0.0140
1.4786e-11 0.0070
1.2756e-09 0.0002
1.4833e-11 0.0070
4.1840e-12 0.0138
3.9085e-13 0.0415
1.2494e-15 0.2437
2.9090e-15 0.3068
1.9772e-13 0.0570
2.9159e-12 0.0165
7.4583e-12 0.0104
1.4701e-11 0.0070
7.5167e-12 0.0104
2.9038e-12 0.0167
1.9444e-13 0.0578
1.1250e-15 0.2495
1.4870e-15 0.2914
1.6441e-14 0.1646
6.8784e-13 0.0324
2.9316e-12 0.0167
4.1808e-12 0.0139
3.0635e-12 0.0164
6.9830e-13 0.0326
1.9756e-14 0.1660
8.9620e-16 0.2668
1.0593e-15 0.2603
1.2509e-15 0.2259
1.8620e-14 0.1524
1.8637e-13 0.0572
3.7284e-13 0.0419
1.7662e-13 0.0592
1.4793e-14 0.1613
1.6728e-15 0.2034
6.3250e-16 0.2770
1.1260e-15 0.4845
9.6034e-16 0.3207
2.6136e-15 0.4278
2.1133e-15 0.2939
2.3575e-15 0.3743
1.5131e-15 0.2121
1.7251e-15 0.3976
