     9      9     21
d_kernel   u_kernel

1.0017e-15 0.3723
1.5489e-15 0.4365
3.6674e-15 0.3174
8.4333e-15 0.2428
9.9997e-15 0.2363
8.9896e-15 0.2304
1.3367e-15 0.3712
9.3121e-16 0.2632
3.4481e-16 0.3002
7.3737e-16 0.2836
6.1553e-15 0.3166
5.8784e-14 0.1036
2.7359e-13 0.0535
3.5922e-13 0.0460
2.3894e-13 0.0564
8.2852e-14 0.0960
1.0765e-14 0.2232
1.0116e-15 0.2599
3.2051e-15 0.4039
6.4581e-14 0.0976
4.5703e-13 0.0416
8.3912e-13 0.0303
1.0042e-12 0.0275
8.5626e-13 0.0297
4.7553e-13 0.0398
6.8179e-14 0.1052
2.1969e-15 0.4075
1.0280e-14 0.2239
2.5299e-13 0.0544
8.4668e-13 0.0303
1.2763e-12 0.0248
2.1019e-12 0.0184
1.2523e-12 0.0246
8.7777e-13 0.0297
2.4241e-13 0.0568
1.0581e-14 0.2199
2.0102e-14 0.1716
3.3079e-13 0.0485
9.2706e-13 0.0282
2.0123e-12 0.0185
1.1598e-09 0.0002
2.0498e-12 0.0187
9.4892e-13 0.0284
3.5715e-13 0.0470
2.3498e-14 0.1532
9.8510e-15 0.2212
2.4358e-13 0.0565
8.3180e-13 0.0301
1.2889e-12 0.0243
2.0936e-12 0.0186
1.2804e-12 0.0246
8.0122e-13 0.0310
2.5641e-13 0.0531
1.0731e-14 0.2122
1.5465e-15 0.3505
8.8483e-14 0.0918
4.3768e-13 0.0419
8.7355e-13 0.0298
9.9954e-13 0.0276
8.7254e-13 0.0302
4.1853e-13 0.0428
7.2158e-14 0.0978
1.8464e-15 0.3372
9.0173e-16 0.2798
2.9332e-15 0.2381
8.5458e-14 0.0954
2.6499e-13 0.0535
3.4948e-13 0.0467
2.5579e-13 0.0548
6.9997e-14 0.1001
7.2577e-15 0.3035
1.4952e-15 0.3927
1.4750e-15 0.4870
6.8750e-16 0.2666
2.2363e-15 0.3484
1.1178e-14 0.2405
1.9287e-14 0.1909
1.2333e-14 0.2118
2.3147e-15 0.2855
1.6614e-15 0.3469
7.3532e-16 0.3758
8.9855e-16 0.2773
1.8673e-15 0.3043
4.8023e-15 0.3587
1.9298e-14 0.1609
2.9848e-14 0.1378
1.5973e-14 0.1916
3.1841e-15 0.3341
1.2519e-15 0.3627
6.9094e-16 0.2828
1.1634e-15 0.2519
1.1316e-14 0.2228
1.6642e-13 0.0686
5.9004e-13 0.0370
7.5348e-13 0.0318
5.2672e-13 0.0385
1.4039e-13 0.0702
1.1062e-14 0.2303
1.1999e-15 0.3324
4.5155e-15 0.3641
1.6358e-13 0.0659
1.0041e-12 0.0282
1.9717e-12 0.0201
2.4499e-12 0.0181
2.0168e-12 0.0200
1.0282e-12 0.0284
1.6715e-13 0.0664
4.7009e-15 0.2711
2.6721e-14 0.1442
5.5172e-13 0.0379
2.0403e-12 0.0198
3.6845e-12 0.0148
8.4348e-12 0.0092
3.7124e-12 0.0146
1.9599e-12 0.0200
4.8815e-13 0.0395
1.6830e-14 0.1668
3.5566e-14 0.1313
6.8379e-13 0.0334
2.3790e-12 0.0184
8.3275e-12 0.0092
1.2473e-09 0.0002
8.3229e-12 0.0092
2.3198e-12 0.0185
7.4566e-13 0.0322
3.6089e-14 0.1211
1.9267e-14 0.1759
5.0660e-13 0.0384
1.9824e-12 0.0202
3.6493e-12 0.0148
8.3192e-12 0.0092
3.6934e-12 0.0148
1.9581e-12 0.0202
5.4253e-13 0.0375
2.1201e-14 0.1529
2.7923e-15 0.2845
1.6031e-13 0.0688
9.8416e-13 0.0284
2.0062e-12 0.0199
2.3118e-12 0.0185
2.0153e-12 0.0200
9.6959e-13 0.0289
1.3305e-13 0.0714
4.4073e-15 0.3307
8.8692e-16 0.3878
1.4637e-14 0.2192
1.5392e-13 0.0669
5.4792e-13 0.0377
7.1916e-13 0.0329
5.1187e-13 0.0392
1.6173e-13 0.0691
8.4101e-15 0.2665
1.0191e-15 0.2570
8.8108e-16 0.3645
2.1136e-15 0.3217
1.7709e-15 0.3688
1.6613e-14 0.1831
3.5781e-14 0.1391
1.7118e-14 0.1814
5.9012e-15 0.3073
6.9999e-16 0.2737
1.8023e-15 0.4155
1.1954e-15 0.2543
1.2631e-15 0.2321
4.9849e-15 0.3650
2.5202e-14 0.1387
4.1421e-14 0.1179
2.1306e-14 0.1559
2.9682e-15 0.2899
9.5151e-16 0.2892
6.0894e-16 0.2718
9.5812e-16 0.2719
1.3928e-14 0.1806
2.6167e-13 0.0522
9.4481e-13 0.0290
1.4201e-12 0.0238
9.8801e-13 0.0281
2.5043e-13 0.0520
1.2315e-14 0.2033
1.7203e-15 0.4306
5.9186e-15 0.2536
2.6326e-13 0.0520
1.8680e-12 0.0208
4.4049e-12 0.0137
5.5649e-12 0.0122
4.3366e-12 0.0138
1.9420e-12 0.0207
2.5716e-13 0.0526
5.9043e-15 0.3001
3.1256e-14 0.1298
9.2945e-13 0.0287
4.4736e-12 0.0137
1.1080e-11 0.0085
3.4717e-11 0.0043
1.1319e-11 0.0085
4.3784e-12 0.0137
9.2603e-13 0.0289
2.3309e-14 0.1520
5.0252e-14 0.1095
1.3892e-12 0.0241
5.3746e-12 0.0124
3.4935e-11 0.0043
1.2299e-09 0.0003
3.4653e-11 0.0043
5.4492e-12 0.0122
1.4340e-12 0.0234
4.6915e-14 0.1098
2.1800e-14 0.1533
9.2898e-13 0.0290
4.3576e-12 0.0138
1.1210e-11 0.0085
3.4840e-11 0.0043
1.1225e-11 0.0085
4.3539e-12 0.0138
9.3101e-13 0.0286
2.5888e-14 0.1476
3.3100e-15 0.2883
2.5994e-13 0.0526
1.9033e-12 0.0208
4.4766e-12 0.0137
5.4712e-12 0.0123
4.3569e-12 0.0138
1.9315e-12 0.0205
2.5065e-13 0.0535
3.8681e-15 0.2745
1.1225e-15 0.2216
1.2140e-14 0.1825
2.6373e-13 0.0518
9.5927e-13 0.0285
1.4013e-12 0.0238
9.3918e-13 0.0292
2.2928e-13 0.0555
1.4445e-14 0.1751
1.3442e-15 0.2372
1.2020e-15 0.2691
2.1670e-15 0.3553
3.4346e-15 0.2892
2.3625e-14 0.1562
4.6196e-14 0.1155
2.2646e-14 0.1509
4.4191e-15 0.3446
6.1760e-16 0.3727
0.0000e+00 1.0000
1.6669e-15 0.3646
1.8002e-15 0.4607
5.9034e-15 0.2457
2.8008e-14 0.1409
5.7444e-14 0.1010
2.1765e-14 0.1440
3.5544e-15 0.2727
2.0204e-15 0.3819
1.2215e-15 0.2593
2.0067e-15 0.2894
1.6729e-14 0.1802
3.5264e-13 0.0446
1.5285e-12 0.0228
2.2437e-12 0.0187
1.4961e-12 0.0225
3.4849e-13 0.0444
1.0956e-14 0.2088
1.9982e-15 0.3904
4.3622e-15 0.2526
3.5804e-13 0.0441
3.3298e-12 0.0157
8.9426e-12 0.0098
1.1876e-11 0.0084
8.7932e-12 0.0099
3.3064e-12 0.0158
3.6393e-13 0.0433
3.7442e-15 0.2860
2.4425e-14 0.1370
1.4535e-12 0.0228
8.8284e-12 0.0099
3.0995e-11 0.0051
9.8157e-11 0.0025
3.0963e-11 0.0051
8.8364e-12 0.0098
1.5163e-12 0.0226
2.8090e-14 0.1382
5.4426e-14 0.0968
2.2312e-12 0.0187
1.1898e-11 0.0084
9.8036e-11 0.0025
1.0008e-09 0.0004
9.7809e-11 0.0025
1.1989e-11 0.0084
2.3228e-12 0.0185
5.4231e-14 0.1052
2.7057e-14 0.1424
1.4911e-12 0.0229
8.7665e-12 0.0098
3.1003e-11 0.0051
9.7741e-11 0.0025
3.0663e-11 0.0051
8.8213e-12 0.0098
1.4966e-12 0.0226
2.2931e-14 0.1489
3.2082e-15 0.2815
3.1665e-13 0.0461
3.3468e-12 0.0158
8.9162e-12 0.0098
1.1806e-11 0.0084
8.8247e-12 0.0098
3.3256e-12 0.0158
3.2862e-13 0.0453
3.6028e-15 0.2881
1.1375e-15 0.2252
1.4064e-14 0.1830
3.5858e-13 0.0435
1.5111e-12 0.0227
2.2595e-12 0.0187
1.4019e-12 0.0233
3.2352e-13 0.0464
1.5008e-14 0.1993
1.6919e-15 0.2543
1.0943e-15 0.2609
0.0000e+00 1.0000
4.5363e-15 0.3053
2.5629e-14 0.1419
4.5953e-14 0.1071
2.3538e-14 0.1482
3.9497e-15 0.3357
2.1973e-15 0.2889
2.3301e-15 0.3979
1.0740e-15 0.2928
2.6161e-15 0.3607
4.1984e-15 0.2403
1.5198e-14 0.1798
4.3096e-14 0.1057
2.1389e-14 0.1455
2.3252e-15 0.3456
4.1094e-15 0.4335
1.8895e-15 0.3891
1.4176e-15 0.2508
6.9673e-15 0.2158
3.5321e-13 0.0424
1.9729e-12 0.0195
3.1286e-12 0.0157
1.9953e-12 0.0195
3.6621e-13 0.0419
1.0812e-14 0.1884
3.2411e-15 0.3118
3.2765e-15 0.2594
3.5478e-13 0.0421
4.9198e-12 0.0130
1.5399e-11 0.0075
2.1905e-11 0.0062
1.5312e-11 0.0075
4.8750e-12 0.0130
3.9967e-13 0.0399
3.0258e-15 0.2475
2.2850e-14 0.1481
1.9104e-12 0.0197
1.5102e-11 0.0075
6.0195e-11 0.0036
1.5208e-10 0.0020
6.0317e-11 0.0036
1.5321e-11 0.0075
1.9465e-12 0.0197
2.0425e-14 0.1488
4.1730e-14 0.1092
3.1254e-12 0.0158
2.1839e-11 0.0062
1.5237e-10 0.0020
6.8653e-10 0.0006
1.5154e-10 0.0020
2.1880e-11 0.0062
3.0977e-12 0.0158
3.5790e-14 0.1177
2.0165e-14 0.1420
1.9483e-12 0.0198
1.5173e-11 0.0075
6.0242e-11 0.0036
1.5154e-10 0.0020
5.9854e-11 0.0036
1.5168e-11 0.0075
1.9302e-12 0.0196
2.3433e-14 0.1523
5.0144e-15 0.2315
3.5744e-13 0.0424
4.8174e-12 0.0130
1.5031e-11 0.0076
2.1964e-11 0.0062
1.5231e-11 0.0075
4.9355e-12 0.0130
3.6930e-13 0.0414
2.5084e-15 0.3505
1.2933e-15 0.2337
1.3517e-14 0.1660
3.6923e-13 0.0411
2.0018e-12 0.0194
3.0854e-12 0.0158
1.8894e-12 0.0198
3.7844e-13 0.0419
9.3761e-15 0.2028
1.7263e-15 0.2717
9.7893e-16 0.2882
2.0971e-15 0.2176
2.8472e-15 0.3039
2.1430e-14 0.1577
4.6876e-14 0.1110
2.1013e-14 0.1579
4.8264e-15 0.2544
2.6465e-15 0.2607
1.8220e-15 0.3048
1.1036e-15 0.2502
2.7282e-15 0.3141
2.0055e-15 0.2588
1.2233e-14 0.1825
2.7999e-14 0.1281
1.3646e-14 0.1729
4.5628e-15 0.2806
2.5234e-15 0.2576
2.5089e-15 0.3428
3.6038e-15 0.4394
4.6268e-15 0.2096
2.8468e-13 0.0466
1.9167e-12 0.0191
3.4550e-12 0.0146
2.0003e-12 0.0187
3.0277e-13 0.0441
1.0780e-14 0.1735
1.9982e-15 0.2726
3.7491e-15 0.2375
2.8572e-13 0.0450
5.5307e-12 0.0119
2.0892e-11 0.0064
3.1354e-11 0.0051
2.0785e-11 0.0064
5.7016e-12 0.0118
3.0296e-13 0.0443
3.1217e-15 0.2833
1.2149e-14 0.1725
2.0587e-12 0.0186
2.0900e-11 0.0063
8.2223e-11 0.0030
1.6494e-10 0.0019
8.1947e-11 0.0030
2.0657e-11 0.0064
1.9311e-12 0.0191
7.6394e-15 0.1997
2.4125e-14 0.1300
3.4968e-12 0.0146
3.1268e-11 0.0051
1.6531e-10 0.0019
4.4618e-10 0.0009
1.6418e-10 0.0019
3.1306e-11 0.0052
3.4262e-12 0.0147
2.2676e-14 0.1377
1.6028e-14 0.1662
1.9964e-12 0.0188
2.0844e-11 0.0064
8.2297e-11 0.0030
1.6426e-10 0.0019
8.1667e-11 0.0030
2.0608e-11 0.0064
2.0273e-12 0.0187
1.1421e-14 0.1512
3.7653e-15 0.2687
3.2103e-13 0.0438
5.6611e-12 0.0118
2.0742e-11 0.0064
3.1298e-11 0.0051
2.0802e-11 0.0064
5.6746e-12 0.0119
3.1214e-13 0.0446
1.6528e-15 0.2818
1.8102e-15 0.2480
5.6008e-15 0.1871
2.8729e-13 0.0461
2.0207e-12 0.0187
3.4609e-12 0.0147
1.9716e-12 0.0188
3.0265e-13 0.0444
6.8734e-15 0.2393
1.4421e-15 0.2827
2.1176e-15 0.2202
2.6584e-15 0.2412
4.4889e-15 0.3545
1.4780e-14 0.1772
1.7982e-14 0.1476
9.3314e-15 0.2155
2.5877e-15 0.1919
2.5091e-15 0.3778
1.2947e-15 0.3360
2.2103e-15 0.4593
3.2770e-15 0.4486
2.3938e-15 0.2340
6.0133e-15 0.1993
7.7978e-15 0.1995
5.9034e-15 0.2094
4.3095e-15 0.2354
1.7628e-15 0.2438
1.4080e-15 0.2091
3.5584e-15 0.3336
5.8929e-15 0.2262
1.6022e-13 0.0580
1.4903e-12 0.0209
2.6854e-12 0.0159
1.4652e-12 0.0211
1.7031e-13 0.0566
4.7879e-15 0.1931
2.5886e-15 0.3092
2.3244e-15 0.2082
1.6323e-13 0.0575
4.8552e-12 0.0123
2.1964e-11 0.0061
3.4213e-11 0.0049
2.1982e-11 0.0061
4.9145e-12 0.0123
1.6160e-13 0.0573
2.1663e-15 0.1982
4.8062e-15 0.2366
1.5074e-12 0.0209
2.2230e-11 0.0060
8.6331e-11 0.0029
1.4852e-10 0.0021
8.6559e-11 0.0029
2.1918e-11 0.0061
1.4385e-12 0.0212
1.0137e-14 0.1914
1.0007e-14 0.1808
2.7291e-12 0.0157
3.4687e-11 0.0048
1.4931e-10 0.0021
2.9438e-10 0.0013
1.4874e-10 0.0021
3.4226e-11 0.0049
2.7409e-12 0.0157
1.0088e-14 0.1928
6.4399e-15 0.2271
1.4950e-12 0.0209
2.2137e-11 0.0061
8.6503e-11 0.0029
1.4852e-10 0.0021
8.5586e-11 0.0030
2.1825e-11 0.0061
1.4637e-12 0.0209
7.1347e-15 0.2134
3.6111e-15 0.2825
1.7003e-13 0.0547
5.0065e-12 0.0122
2.1882e-11 0.0061
3.4399e-11 0.0048
2.1983e-11 0.0061
4.8431e-12 0.0123
1.5946e-13 0.0567
3.7979e-15 0.3013
2.3453e-15 0.2167
5.6679e-15 0.2702
1.5093e-13 0.0609
1.4284e-12 0.0213
2.7386e-12 0.0157
1.4283e-12 0.0213
1.4792e-13 0.0593
5.0693e-15 0.2103
1.9680e-15 0.2838
2.8894e-15 0.3425
2.1279e-15 0.3901
3.5327e-15 0.3318
6.9722e-15 0.1976
1.0040e-14 0.1921
5.7916e-15 0.1844
3.2747e-15 0.1900
2.9853e-15 0.2730
1.5123e-15 0.3768
3.0055e-15 0.4021
2.7011e-15 0.3720
4.5316e-15 0.2791
5.7952e-15 0.2319
6.8222e-15 0.2350
5.5387e-15 0.2714
2.7810e-15 0.1925
2.2160e-15 0.2191
1.5630e-15 0.2977
2.9573e-15 0.2952
5.0192e-15 0.2315
4.6588e-14 0.0953
6.7312e-13 0.0293
1.4590e-12 0.0204
6.8416e-13 0.0290
5.2653e-14 0.0921
5.3110e-15 0.2035
2.4575e-15 0.2812
4.2482e-15 0.3589
5.3849e-14 0.0930
2.8391e-12 0.0152
1.7073e-11 0.0067
2.8315e-11 0.0052
1.7043e-11 0.0067
2.8670e-12 0.0151
5.2410e-14 0.0902
3.8541e-15 0.2463
4.9109e-15 0.2143
6.3632e-13 0.0302
1.7232e-11 0.0066
7.3876e-11 0.0032
1.1836e-10 0.0024
7.3385e-11 0.0032
1.7166e-11 0.0066
6.5169e-13 0.0296
4.7581e-15 0.2120
5.3578e-15 0.2040
1.4157e-12 0.0208
2.8383e-11 0.0052
1.1833e-10 0.0024
1.9855e-10 0.0017
1.1832e-10 0.0024
2.8436e-11 0.0052
1.4473e-12 0.0206
6.9176e-15 0.2056
4.3898e-15 0.2013
6.7940e-13 0.0293
1.6985e-11 0.0067
7.3470e-11 0.0032
1.1839e-10 0.0024
7.3422e-11 0.0032
1.7081e-11 0.0067
6.3216e-13 0.0298
6.8561e-15 0.2184
3.2589e-15 0.1845
5.2689e-14 0.0910
2.9180e-12 0.0150
1.7112e-11 0.0067
2.8448e-11 0.0052
1.7156e-11 0.0066
2.8327e-12 0.0152
5.8045e-14 0.0885
4.2916e-15 0.2727
4.1969e-15 0.3366
4.7615e-15 0.1793
5.4801e-14 0.0892
