     9      9     20
d_kernel   u_kernel

6.9512e-16 0.2664
9.5810e-16 0.2662
1.9822e-15 0.4565
1.3021e-15 0.2808
1.3845e-15 0.2669
1.3861e-15 0.3545
9.1701e-16 0.2735
3.5455e-16 0.3495
8.2400e-16 0.3578
9.3747e-16 0.3398
1.2572e-15 0.3732
1.3636e-15 0.3185
8.1043e-15 0.2506
1.8648e-14 0.1549
4.8724e-15 0.2631
1.6115e-15 0.2591
1.6659e-15 0.2373
0.0000e+00 1.0000
9.7962e-16 0.3368
1.3792e-15 0.3377
8.0200e-14 0.0826
9.8937e-13 0.0270
1.8104e-12 0.0201
9.6879e-13 0.0270
6.4799e-14 0.0894
1.5441e-15 0.3529
1.9072e-15 0.3614
7.3558e-16 0.2708
5.8280e-15 0.2230
9.9704e-13 0.0265
4.4852e-12 0.0131
6.1483e-12 0.0110
4.3787e-12 0.0132
9.4320e-13 0.0274
7.8112e-15 0.2068
1.1452e-15 0.2476
1.3814e-15 0.2909
1.8715e-14 0.1504
1.8687e-12 0.0199
6.1160e-12 0.0109
1.1887e-09 0.0002
6.1569e-12 0.0109
1.9204e-12 0.0197
2.4226e-14 0.1337
8.5590e-16 0.2400
9.3664e-16 0.2487
9.5732e-15 0.2075
1.0100e-12 0.0264
4.5099e-12 0.0131
6.1089e-12 0.0110
4.4373e-12 0.0132
1.0185e-12 0.0265
7.8841e-15 0.2383
1.2999e-15 0.2617
6.7533e-16 0.2988
1.0613e-15 0.2636
7.1817e-14 0.0871
9.5434e-13 0.0272
1.8824e-12 0.0199
9.7566e-13 0.0269
7.9061e-14 0.0888
1.1977e-15 0.2691
1.0622e-15 0.3594
2.9710e-16 0.3594
3.0426e-16 0.4564
9.9692e-16 0.4198
7.7335e-15 0.2086
1.8762e-14 0.1504
6.9358e-15 0.2021
1.6860e-15 0.3004
1.3934e-15 0.3833
3.6355e-16 0.4550
6.5743e-16 0.3477
7.4164e-16 0.3499
9.5418e-16 0.3044
1.3770e-15 0.2461
1.1450e-15 0.3182
1.6037e-15 0.3506
1.1097e-15 0.4243
5.0424e-16 0.3281
4.1962e-16 0.4093
7.6573e-16 0.3205
1.6411e-15 0.4621
2.0315e-15 0.3058
1.6256e-15 0.2380
1.6554e-15 0.2983
1.1586e-15 0.2518
7.3529e-16 0.3024
9.5732e-16 0.2843
4.8407e-16 0.3525
4.7887e-16 0.3693
1.1053e-15 0.2649
2.1733e-15 0.2570
1.2812e-14 0.1929
3.8553e-14 0.1089
8.4425e-15 0.1998
1.7536e-15 0.2365
9.4949e-16 0.2383
7.5991e-16 0.4990
1.0808e-15 0.3557
1.8742e-15 0.3695
1.5066e-13 0.0593
2.4963e-12 0.0171
5.1159e-12 0.0122
2.4673e-12 0.0171
1.4213e-13 0.0610
2.9321e-15 0.3826
9.2635e-16 0.2909
1.6692e-15 0.2840
1.1413e-14 0.1879
2.5521e-12 0.0169
1.4804e-11 0.0075
2.9418e-11 0.0051
1.4754e-11 0.0076
2.4899e-12 0.0171
1.2631e-14 0.1578
1.0744e-15 0.2889
1.6229e-15 0.2716
3.0912e-14 0.1137
5.0471e-12 0.0123
2.9293e-11 0.0051
1.3155e-09 0.0002
2.9003e-11 0.0051
5.0602e-12 0.0123
3.4541e-14 0.1132
8.9710e-16 0.3293
1.1716e-15 0.2689
1.0366e-14 0.1804
2.5383e-12 0.0169
1.4958e-11 0.0075
2.9221e-11 0.0051
1.4916e-11 0.0075
2.4819e-12 0.0170
9.7939e-15 0.1796
1.4125e-15 0.2592
0.0000e+00 1.0000
2.1067e-15 0.4301
1.4989e-13 0.0587
2.4908e-12 0.0171
5.0494e-12 0.0123
2.5736e-12 0.0168
1.5726e-13 0.0581
2.5916e-15 0.4440
1.5516e-15 0.4076
0.0000e+00 1.0000
1.8020e-15 0.4431
1.5020e-15 0.2569
8.9337e-15 0.1728
3.2231e-14 0.1184
1.4612e-14 0.1569
1.9263e-15 0.2158
1.3154e-15 0.2702
1.2222e-15 0.3586
8.2164e-16 0.3050
8.6445e-16 0.2418
1.2847e-15 0.2416
1.6627e-15 0.2375
1.1909e-15 0.2414
2.4741e-15 0.2666
8.5685e-16 0.3266
1.0115e-15 0.3021
5.9367e-16 0.3655
0.0000e+00 1.0000
2.3135e-15 0.3101
9.4797e-16 0.2458
1.4855e-15 0.2618
2.0499e-15 0.2695
1.4168e-15 0.2208
2.3951e-15 0.3767
1.1359e-15 0.3651
8.5135e-16 0.3140
1.0240e-15 0.4848
1.7966e-15 0.3542
2.2454e-15 0.2941
1.0715e-14 0.1712
2.9350e-14 0.1152
9.6471e-15 0.1644
3.4371e-15 0.2250
1.5359e-15 0.2600
1.5040e-15 0.3046
1.1891e-15 0.3254
1.9458e-15 0.2644
2.1765e-13 0.0488
4.4942e-12 0.0125
1.0206e-11 0.0086
4.5747e-12 0.0124
1.8749e-13 0.0516
2.6895e-15 0.2026
2.1138e-15 0.3351
2.7158e-15 0.4832
1.0608e-14 0.1817
4.5192e-12 0.0125
4.0522e-11 0.0046
1.0557e-10 0.0026
4.0811e-11 0.0046
4.5018e-12 0.0125
8.9334e-15 0.1796
1.8381e-15 0.3020
1.5300e-15 0.2475
2.8822e-14 0.1153
1.0047e-11 0.0087
1.0592e-10 0.0026
1.1589e-09 0.0003
1.0543e-10 0.0026
9.9527e-12 0.0087
3.9867e-14 0.1013
1.7031e-15 0.2978
1.0205e-15 0.3960
1.0005e-14 0.1884
4.5928e-12 0.0124
4.0919e-11 0.0046
1.0585e-10 0.0026
4.0798e-11 0.0046
