     9      9     21
d_kernel   u_kernel

1.1833e-15 0.3028
5.9937e-15 0.3231
2.5633e-14 0.1766
6.8931e-14 0.1032
9.4293e-14 0.0916
6.7135e-14 0.1112
2.9172e-14 0.1657
6.6705e-15 0.3042
1.4739e-15 0.3513
6.8616e-15 0.2853
4.2683e-14 0.1248
1.4568e-13 0.0708
2.4180e-13 0.0557
3.1211e-13 0.0491
2.6440e-13 0.0544
1.4365e-13 0.0729
4.4054e-14 0.1239
9.0751e-15 0.2879
3.0531e-14 0.1530
1.5942e-13 0.0724
3.6260e-13 0.0468
4.5998e-13 0.0408
5.1880e-13 0.0388
4.4792e-13 0.0416
3.6679e-13 0.0462
1.6261e-13 0.0698
2.2796e-14 0.1618
4.8966e-14 0.1200
2.7864e-13 0.0539
4.5693e-13 0.0405
6.9265e-13 0.0332
1.3793e-12 0.0224
6.9874e-13 0.0331
4.9376e-13 0.0398
2.5341e-13 0.0560
6.5151e-14 0.1137
8.7452e-14 0.0993
2.8077e-13 0.0526
4.8910e-13 0.0394
1.3862e-12 0.0224
1.1535e-09 0.0002
1.4435e-12 0.0219
4.9421e-13 0.0390
3.1188e-13 0.0503
7.9514e-14 0.1001
5.9053e-14 0.1089
2.8376e-13 0.0524
4.6623e-13 0.0401
7.0987e-13 0.0328
1.4716e-12 0.0218
7.0325e-13 0.0325
4.2746e-13 0.0416
2.6831e-13 0.0548
5.7942e-14 0.1095
2.2667e-14 0.1802
1.5392e-13 0.0703
3.5746e-13 0.0469
5.0637e-13 0.0398
4.9685e-13 0.0388
4.8420e-13 0.0403
3.5096e-13 0.0456
1.6080e-13 0.0699
3.5151e-14 0.1401
7.1049e-15 0.2989
4.5026e-14 0.1296
1.7247e-13 0.0690
2.7091e-13 0.0540
3.3491e-13 0.0489
2.5181e-13 0.0541
1.7003e-13 0.0658
4.1733e-14 0.1307
2.4161e-15 0.3727
8.7769e-16 0.2796
7.6790e-15 0.2705
2.4962e-14 0.1734
5.8222e-14 0.1140
8.6610e-14 0.0960
6.1031e-14 0.1119
2.7696e-14 0.1621
5.2681e-15 0.3277
1.2839e-15 0.4908
9.7888e-16 0.3319
4.9333e-15 0.3225
4.4989e-14 0.1192
1.1347e-13 0.0811
1.4946e-13 0.0697
1.1394e-13 0.0802
4.2127e-14 0.1294
1.1002e-14 0.2254
2.6560e-15 0.3371
7.5750e-15 0.2590
8.6173e-14 0.0894
3.0381e-13 0.0512
5.3804e-13 0.0384
6.3417e-13 0.0361
5.3847e-13 0.0386
3.1954e-13 0.0498
9.3141e-14 0.0912
1.0014e-14 0.2881
4.1130e-14 0.1269
3.1421e-13 0.0504
7.1703e-13 0.0332
9.9275e-13 0.0281
1.1107e-12 0.0263
1.0018e-12 0.0282
7.0599e-13 0.0330
3.1848e-13 0.0510
5.2339e-14 0.1184
1.2553e-13 0.0819
5.6404e-13 0.0382
9.8495e-13 0.0285
2.0348e-12 0.0198
5.3591e-12 0.0114
2.0161e-12 0.0201
9.7920e-13 0.0285
5.8266e-13 0.0375
1.2501e-13 0.0797
1.4350e-13 0.0702
6.0439e-13 0.0360
1.1191e-12 0.0266
5.4566e-12 0.0113
1.2270e-09 0.0002
5.3159e-12 0.0113
1.1571e-12 0.0263
6.6329e-13 0.0349
1.4690e-13 0.0717
1.1543e-13 0.0792
5.2693e-13 0.0390
9.6315e-13 0.0285
2.0020e-12 0.0200
5.4901e-12 0.0113
2.0604e-12 0.0198
1.0042e-12 0.0283
5.3786e-13 0.0383
1.1941e-13 0.0794
4.4159e-14 0.1251
3.0045e-13 0.0500
6.9327e-13 0.0335
9.9637e-13 0.0285
1.1525e-12 0.0263
1.0079e-12 0.0285
7.5044e-13 0.0326
3.1040e-13 0.0509
4.9553e-14 0.1269
8.8028e-15 0.2518
8.4653e-14 0.0954
3.0880e-13 0.0511
5.5942e-13 0.0381
6.7887e-13 0.0346
5.6609e-13 0.0381
3.5613e-13 0.0479
1.0255e-13 0.0901
9.5156e-15 0.2303
8.0767e-16 0.2791
1.2945e-14 0.2123
6.1052e-14 0.1111
1.2681e-13 0.0804
1.4346e-13 0.0726
1.2142e-13 0.0798
5.9724e-14 0.1123
1.0572e-14 0.2487
1.1023e-15 0.4237
2.2419e-15 0.4722
6.4350e-15 0.2632
8.0218e-14 0.0989
1.7804e-13 0.0656
2.2512e-13 0.0573
1.8911e-13 0.0649
7.4851e-14 0.1011
1.6811e-14 0.2251
1.5904e-15 0.4044
8.3147e-15 0.2488
1.3614e-13 0.0753
5.6050e-13 0.0373
1.0521e-12 0.0278
1.1552e-12 0.0261
9.8990e-13 0.0285
5.6358e-13 0.0384
1.3858e-13 0.0722
8.4650e-15 0.2327
8.5279e-14 0.0967
5.4790e-13 0.0386
1.3943e-12 0.0240
2.1100e-12 0.0195
2.4540e-12 0.0180
2.1045e-12 0.0196
1.4121e-12 0.0244
5.4503e-13 0.0380
7.0447e-14 0.1021
2.0572e-13 0.0596
1.0479e-12 0.0280
2.0512e-12 0.0198
5.4218e-12 0.0121
1.9086e-11 0.0057
5.3888e-12 0.0122
2.0492e-12 0.0200
1.0103e-12 0.0282
1.9967e-13 0.0625
2.7283e-13 0.0539
1.1695e-12 0.0262
2.3902e-12 0.0184
1.9078e-11 0.0058
1.2355e-09 0.0003
1.8996e-11 0.0058
2.4230e-12 0.0182
1.2221e-12 0.0258
2.5973e-13 0.0536
1.8744e-13 0.0627
9.9050e-13 0.0286
2.0648e-12 0.0199
5.4398e-12 0.0120
1.8970e-11 0.0058
5.5383e-12 0.0119
2.0401e-12 0.0199
1.0104e-12 0.0282
2.1032e-13 0.0613
7.6936e-14 0.0936
5.7763e-13 0.0384
1.3490e-12 0.0243
2.0944e-12 0.0197
2.4892e-12 0.0178
2.1218e-12 0.0194
1.4172e-12 0.0238
5.3159e-13 0.0388
6.5451e-14 0.1042
1.0115e-14 0.2211
1.4655e-13 0.0756
5.2964e-13 0.0391
1.0483e-12 0.0279
1.2524e-12 0.0255
1.0064e-12 0.0282
5.6419e-13 0.0379
1.2965e-13 0.0779
1.1787e-14 0.2640
2.3242e-15 0.4648
1.4939e-14 0.2283
7.7339e-14 0.0987
2.1083e-13 0.0624
2.5165e-13 0.0566
1.9279e-13 0.0623
8.1520e-14 0.0943
1.3252e-14 0.2058
8.7719e-16 0.2400
2.2812e-15 0.4378
1.2323e-14 0.2236
8.6587e-14 0.0872
2.8036e-13 0.0522
3.9725e-13 0.0443
2.9150e-13 0.0518
9.1190e-14 0.0855
1.6549e-14 0.2020
1.9174e-15 0.3219
1.0760e-14 0.2432
2.1412e-13 0.0616
9.0312e-13 0.0300
1.7568e-12 0.0217
2.1027e-12 0.0197
1.7565e-12 0.0218
8.8818e-13 0.0306
2.1127e-13 0.0593
1.1795e-14 0.1923
9.6516e-14 0.0883
8.8198e-13 0.0301
2.6155e-12 0.0178
4.3513e-12 0.0138
5.2989e-12 0.0124
4.4774e-12 0.0137
2.6438e-12 0.0178
9.2937e-13 0.0297
9.7289e-14 0.0853
2.9774e-13 0.0499
1.8205e-12 0.0215
4.4702e-12 0.0136
1.5478e-11 0.0070
6.1150e-11 0.0031
1.5292e-11 0.0070
4.3871e-12 0.0138
1.7804e-12 0.0215
3.0688e-13 0.0497
4.1693e-13 0.0436
2.1946e-12 0.0194
5.4508e-12 0.0122
6.1361e-11 0.0031
1.0996e-09 0.0003
6.1080e-11 0.0031
5.4736e-12 0.0123
2.2193e-12 0.0195
4.0555e-13 0.0441
2.6712e-13 0.0524
1.8018e-12 0.0217
4.3451e-12 0.0138
1.5457e-11 0.0070
6.1378e-11 0.0031
1.5189e-11 0.0070
4.3105e-12 0.0139
1.8019e-12 0.0216
2.7470e-13 0.0518
1.0400e-13 0.0817
9.1736e-13 0.0300
2.6583e-12 0.0178
4.4577e-12 0.0137
5.5562e-12 0.0121
4.4487e-12 0.0137
2.5790e-12 0.0179
9.0420e-13 0.0302
9.4930e-14 0.0858
1.2695e-14 0.2284
1.9115e-13 0.0625
9.0914e-13 0.0299
1.8674e-12 0.0211
2.2052e-12 0.0195
1.7678e-12 0.0217
9.3657e-13 0.0297
