     9      9     21
d_kernel   u_kernel

9.3888e-16 0.3205
1.4023e-15 0.2849
4.0363e-15 0.2776
1.4619e-14 0.1946
2.8508e-14 0.1496
2.2197e-14 0.1772
4.3915e-15 0.3618
1.9691e-15 0.3523
1.2710e-15 0.3916
1.2298e-15 0.2708
1.0511e-14 0.2518
9.6056e-14 0.0870
2.6579e-13 0.0536
3.5743e-13 0.0468
2.6446e-13 0.0525
8.7417e-14 0.0909
9.8388e-15 0.2404
1.4614e-15 0.2406
5.3874e-15 0.3106
1.0144e-13 0.0846
4.3856e-13 0.0416
7.3581e-13 0.0320
8.3657e-13 0.0299
7.2452e-13 0.0329
4.4821e-13 0.0415
1.0419e-13 0.0851
6.1231e-15 0.3109
1.7555e-14 0.1864
2.8448e-13 0.0516
7.2603e-13 0.0324
1.0570e-12 0.0265
1.9128e-12 0.0193
1.0558e-12 0.0264
7.4230e-13 0.0318
2.7876e-13 0.0528
1.6659e-14 0.2012
3.3564e-14 0.1436
3.4386e-13 0.0463
8.1774e-13 0.0304
1.8465e-12 0.0195
1.1579e-09 0.0002
1.9031e-12 0.0192
7.9944e-13 0.0304
3.4496e-13 0.0465
3.9536e-14 0.1361
1.5285e-14 0.1958
2.7069e-13 0.0535
7.3861e-13 0.0319
1.0495e-12 0.0269
1.8237e-12 0.0196
1.0464e-12 0.0266
7.3933e-13 0.0324
2.7079e-13 0.0529
2.2691e-14 0.1767
4.6655e-15 0.3018
1.0379e-13 0.0859
4.1484e-13 0.0423
7.3970e-13 0.0324
8.4945e-13 0.0301
7.4879e-13 0.0322
4.2138e-13 0.0425
1.0108e-13 0.0863
4.0140e-15 0.3497
9.4345e-16 0.2696
1.3057e-14 0.2386
1.0176e-13 0.0840
2.7651e-13 0.0532
3.2939e-13 0.0482
2.7516e-13 0.0540
1.1459e-13 0.0862
9.8970e-15 0.2473
0.0000e+00 1.0000
6.6950e-16 0.2859
6.6460e-16 0.2762
5.2161e-15 0.2584
1.6532e-14 0.1909
2.3014e-14 0.1572
2.5848e-14 0.1602
4.6280e-15 0.2997
8.1562e-16 0.3283
6.4996e-16 0.2429
1.9875e-15 0.2934
1.3888e-15 0.3206
6.1808e-15 0.2976
3.5813e-14 0.1311
5.4753e-14 0.1088
3.7128e-14 0.1325
6.2918e-15 0.2932
1.0297e-15 0.2575
1.8160e-15 0.3369
1.0978e-15 0.3340
2.0911e-14 0.1748
2.0345e-13 0.0613
5.7600e-13 0.0373
7.8167e-13 0.0323
5.6194e-13 0.0374
2.0025e-13 0.0614
2.9361e-14 0.1578
1.3134e-15 0.3072
2.8470e-15 0.3164
1.9650e-13 0.0607
9.7772e-13 0.0284
1.7790e-12 0.0215
1.9808e-12 0.0199
1.6237e-12 0.0222
9.7637e-13 0.0290
1.9435e-13 0.0612
9.5612e-15 0.2411
4.0946e-14 0.1214
5.6484e-13 0.0371
1.7247e-12 0.0217
3.1403e-12 0.0159
7.4370e-12 0.0097
3.1517e-12 0.0161
1.7691e-12 0.0212
5.9764e-13 0.0376
4.3985e-14 0.1208
4.7174e-14 0.1126
7.7086e-13 0.0323
1.9912e-12 0.0199
7.5144e-12 0.0096
1.2421e-09 0.0002
7.3806e-12 0.0098
1.9838e-12 0.0199
7.3186e-13 0.0327
5.8844e-14 0.1098
2.8014e-14 0.1471
5.6852e-13 0.0369
1.6886e-12 0.0215
3.1271e-12 0.0159
7.4496e-12 0.0097
3.1316e-12 0.0160
1.6828e-12 0.0216
5.6852e-13 0.0373
3.6225e-14 0.1355
5.7216e-15 0.2568
2.0187e-13 0.0612
9.5978e-13 0.0288
1.7158e-12 0.0215
1.9915e-12 0.0201
1.7014e-12 0.0216
9.6231e-13 0.0291
1.9951e-13 0.0617
8.0938e-15 0.2635
1.8545e-15 0.4580
1.9325e-14 0.1735
2.1704e-13 0.0578
6.4470e-13 0.0354
7.4705e-13 0.0325
5.8009e-13 0.0374
1.8058e-13 0.0628
2.0062e-14 0.1688
2.0074e-15 0.4934
1.0291e-15 0.3175
2.1541e-15 0.3582
7.7110e-15 0.2509
3.7384e-14 0.1327
5.7209e-14 0.1062
3.9057e-14 0.1316
6.7428e-15 0.2545
6.2645e-16 0.3121
1.2333e-15 0.2686
1.0943e-15 0.2861
1.5228e-15 0.2969
1.0146e-14 0.2252
5.5650e-14 0.1093
7.9286e-14 0.0903
4.8910e-14 0.1108
8.6930e-15 0.2205
1.4317e-15 0.2579
1.3074e-15 0.2810
1.1566e-15 0.2632
2.8752e-14 0.1424
3.6144e-13 0.0459
1.0571e-12 0.0277
1.4422e-12 0.0238
1.0448e-12 0.0278
3.3073e-13 0.0478
4.0125e-14 0.1256
2.0633e-15 0.2636
8.5404e-15 0.2452
3.4599e-13 0.0465
1.9947e-12 0.0205
3.8198e-12 0.0146
4.6277e-12 0.0134
3.7048e-12 0.0151
1.9240e-12 0.0205
3.6728e-13 0.0452
1.4092e-14 0.1943
4.6022e-14 0.1167
1.0510e-12 0.0276
3.8202e-12 0.0147
9.2593e-12 0.0093
3.0023e-11 0.0046
9.2066e-12 0.0093
3.7896e-12 0.0147
1.0314e-12 0.0280
5.5307e-14 0.1046
8.2528e-14 0.0876
1.4524e-12 0.0233
4.6298e-12 0.0133
3.0149e-11 0.0046
1.2320e-09 0.0003
3.0135e-11 0.0046
4.5466e-12 0.0133
1.4272e-12 0.0237
7.7248e-14 0.0929
5.3730e-14 0.1100
1.0684e-12 0.0273
3.7822e-12 0.0148
9.3702e-12 0.0093
3.0073e-11 0.0046
9.3765e-12 0.0093
3.6909e-12 0.0149
1.0308e-12 0.0279
3.5249e-14 0.1263
5.7565e-15 0.2866
3.4995e-13 0.0452
1.9111e-12 0.0207
3.8120e-12 0.0147
4.5396e-12 0.0134
3.6786e-12 0.0149
1.8527e-12 0.0209
3.1576e-13 0.0477
5.7914e-15 0.2655
1.7286e-15 0.3877
2.7277e-14 0.1375
3.8592e-13 0.0441
1.1486e-12 0.0264
1.4707e-12 0.0234
1.0153e-12 0.0276
3.1797e-13 0.0479
2.8437e-14 0.1390
1.4292e-15 0.3346
1.3474e-15 0.2528
1.7447e-15 0.3699
1.0004e-14 0.2114
4.3930e-14 0.1109
9.2062e-14 0.0829
4.6486e-14 0.1139
7.4066e-15 0.2531
1.4579e-15 0.2532
9.3003e-16 0.2308
1.9004e-15 0.2394
1.9367e-15 0.2848
8.8233e-15 0.2175
6.4125e-14 0.0961
1.0008e-13 0.0811
5.6564e-14 0.1020
8.3090e-15 0.2103
3.1136e-15 0.3479
0.0000e+00 1.0000
4.8127e-15 0.3253
3.5455e-14 0.1327
4.9752e-13 0.0380
1.7850e-12 0.0213
2.4592e-12 0.0181
1.7474e-12 0.0215
4.9738e-13 0.0384
4.0218e-14 0.1130
2.1703e-15 0.2354
7.5265e-15 0.2332
5.0929e-13 0.0375
3.4545e-12 0.0156
7.8292e-12 0.0104
1.0002e-11 0.0091
7.5293e-12 0.0106
3.5032e-12 0.0157
5.2128e-13 0.0371
1.1168e-14 0.2085
5.4600e-14 0.1035
1.7262e-12 0.0215
7.9114e-12 0.0104
2.6466e-11 0.0055
8.8221e-11 0.0026
2.6130e-11 0.0055
7.7377e-12 0.0105
1.6763e-12 0.0218
5.9433e-14 0.0980
1.0737e-13 0.0761
2.5311e-12 0.0178
1.0045e-11 0.0091
8.8521e-11 0.0026
1.0269e-09 0.0004
8.8229e-11 0.0026
1.0066e-11 0.0091
2.4248e-12 0.0182
9.3880e-14 0.0777
6.2039e-14 0.0996
1.7739e-12 0.0211
7.9066e-12 0.0104
2.6496e-11 0.0054
8.8642e-11 0.0026
2.6259e-11 0.0055
7.8114e-12 0.0104
1.7177e-12 0.0215
5.7592e-14 0.1039
1.1463e-14 0.1988
5.3545e-13 0.0371
3.4594e-12 0.0155
7.7934e-12 0.0104
1.0136e-11 0.0091
7.7135e-12 0.0105
3.3254e-12 0.0158
5.3503e-13 0.0378
7.0390e-15 0.2533
1.7313e-15 0.2308
4.2079e-14 0.1145
5.2777e-13 0.0374
1.7947e-12 0.0210
2.4254e-12 0.0183
1.6979e-12 0.0217
5.2019e-13 0.0378
3.5577e-14 0.1349
2.7252e-15 0.3501
2.3370e-15 0.3359
1.6861e-15 0.2930
8.0993e-15 0.2191
6.0923e-14 0.1030
1.1045e-13 0.0744
6.6906e-14 0.0964
7.1355e-15 0.1811
2.2121e-15 0.3249
1.4219e-15 0.3922
1.9696e-15 0.3888
2.4645e-15 0.3156
8.8229e-15 0.2064
6.5891e-14 0.0955
1.1032e-13 0.0733
5.6157e-14 0.0951
7.9674e-15 0.2382
2.8674e-15 0.3320
2.6543e-15 0.2593
3.1526e-15 0.2992
2.7118e-14 0.1316
6.4430e-13 0.0333
2.4772e-12 0.0179
3.6091e-12 0.0149
2.4536e-12 0.0181
6.3567e-13 0.0338
3.8299e-14 0.1157
2.0482e-15 0.2203
1.3233e-14 0.1891
6.4582e-13 0.0331
5.2345e-12 0.0126
1.4055e-11 0.0078
1.9428e-11 0.0066
1.3876e-11 0.0079
5.2386e-12 0.0127
