     9      9     20
d_kernel   u_kernel

1.2226e-14 0.2719
3.1318e-14 0.1540
6.4697e-14 0.1085
8.4449e-14 0.0916
1.1123e-13 0.0848
1.0506e-13 0.0832
7.7970e-14 0.1006
3.5982e-14 0.1386
1.4223e-14 0.2231
3.1897e-14 0.1589
7.9975e-14 0.0971
1.3408e-13 0.0741
1.3080e-13 0.0763
1.6098e-13 0.0690
1.6227e-13 0.0697
1.4300e-13 0.0751
8.7698e-14 0.0914
4.3934e-14 0.1344
6.5614e-14 0.1095
1.5019e-13 0.0731
1.9180e-13 0.0630
2.1560e-13 0.0608
2.1700e-13 0.0593
2.3356e-13 0.0586
1.8861e-13 0.0634
1.2767e-13 0.0756
6.3715e-14 0.1122
8.1863e-14 0.0929
1.5765e-13 0.0708
2.1826e-13 0.0591
4.1476e-13 0.0429
1.0166e-12 0.0255
4.2317e-13 0.0431
2.0350e-13 0.0604
1.5620e-13 0.0702
9.1347e-14 0.0950
1.0450e-13 0.0890
1.7234e-13 0.0673
2.7361e-13 0.0546
1.0704e-12 0.0251
1.1502e-09 0.0002
1.0745e-12 0.0249
2.4718e-13 0.0554
1.8242e-13 0.0642
1.0404e-13 0.0840
1.0389e-13 0.0865
1.5867e-13 0.0710
2.1625e-13 0.0585
4.0506e-13 0.0441
1.0643e-12 0.0253
4.2503e-13 0.0423
2.2921e-13 0.0575
1.6582e-13 0.0671
1.0393e-13 0.0860
6.4967e-14 0.1070
1.4161e-13 0.0727
1.8735e-13 0.0667
2.2026e-13 0.0608
2.6768e-13 0.0549
2.2260e-13 0.0572
1.8202e-13 0.0634
1.4804e-13 0.0733
7.2114e-14 0.1064
3.3066e-14 0.1481
7.9343e-14 0.0996
1.2545e-13 0.0777
1.5909e-13 0.0705
1.6995e-13 0.0687
1.7690e-13 0.0678
1.3393e-13 0.0758
7.6798e-14 0.1023
3.6000e-14 0.1463
8.0739e-15 0.2762
2.9196e-14 0.1508
7.3783e-14 0.1040
9.0788e-14 0.0918
9.5245e-14 0.0908
8.1810e-14 0.0994
8.5412e-14 0.0987
3.1112e-14 0.1436
1.1485e-14 0.2458
1.2250e-14 0.2159
4.7456e-14 0.1260
1.3443e-13 0.0792
1.7534e-13 0.0680
2.0059e-13 0.0656
1.5903e-13 0.0719
1.1969e-13 0.0814
6.4164e-14 0.1092
1.8385e-14 0.1966
5.5677e-14 0.1205
1.4143e-13 0.0748
2.5387e-13 0.0572
2.9249e-13 0.0527
2.7538e-13 0.0521
2.9433e-13 0.0520
2.3382e-13 0.0579
1.5095e-13 0.0707
6.8213e-14 0.1059
1.3202e-13 0.0794
2.4485e-13 0.0571
3.3483e-13 0.0491
4.0778e-13 0.0448
4.8854e-13 0.0406
4.4594e-13 0.0420
3.7651e-13 0.0466
2.5055e-13 0.0573
1.1237e-13 0.0860
1.6848e-13 0.0694
2.8204e-13 0.0536
4.4294e-13 0.0426
1.1454e-12 0.0260
3.7987e-12 0.0135
1.1973e-12 0.0258
4.6719e-13 0.0423
2.9982e-13 0.0524
1.5496e-13 0.0706
2.0498e-13 0.0659
3.0477e-13 0.0514
5.2114e-13 0.0392
3.8470e-12 0.0133
1.2129e-09 0.0002
3.8537e-12 0.0132
4.8976e-13 0.0401
3.1351e-13 0.0497
1.9175e-13 0.0643
1.8721e-13 0.0661
2.8652e-13 0.0533
4.3583e-13 0.0428
1.1789e-12 0.0262
3.7626e-12 0.0135
1.1506e-12 0.0261
4.5057e-13 0.0426
3.1380e-13 0.0505
1.3797e-13 0.0713
1.1235e-13 0.0822
2.3682e-13 0.0574
3.2739e-13 0.0494
4.2845e-13 0.0426
5.1729e-13 0.0391
4.4497e-13 0.0419
3.5153e-13 0.0476
2.5830e-13 0.0572
1.2679e-13 0.0834
4.8669e-14 0.1221
1.4561e-13 0.0760
2.5796e-13 0.0554
2.9882e-13 0.0514
2.9830e-13 0.0513
3.1031e-13 0.0516
2.2942e-13 0.0575
1.3257e-13 0.0759
4.5314e-14 0.1249
2.2104e-14 0.2033
6.0139e-14 0.1127
1.1764e-13 0.0794
1.6225e-13 0.0685
1.8372e-13 0.0651
1.4549e-13 0.0719
1.1513e-13 0.0872
5.6831e-14 0.1215
1.3954e-14 0.2099
2.1416e-14 0.1886
8.7120e-14 0.0945
2.0050e-13 0.0625
2.8254e-13 0.0529
3.2090e-13 0.0520
2.5695e-13 0.0562
2.0118e-13 0.0650
8.6187e-14 0.0930
3.2186e-14 0.1633
8.0210e-14 0.1005
2.4338e-13 0.0595
4.1300e-13 0.0441
5.2951e-13 0.0392
5.5938e-13 0.0383
5.0339e-13 0.0395
4.2743e-13 0.0432
2.4718e-13 0.0557
1.0031e-13 0.0908
1.7524e-13 0.0671
4.1299e-13 0.0450
6.1757e-13 0.0360
8.5781e-13 0.0306
1.0288e-12 0.0279
8.6391e-13 0.0305
6.1943e-13 0.0360
4.1775e-13 0.0436
2.0047e-13 0.0638
2.7057e-13 0.0554
5.0862e-13 0.0392
8.2922e-13 0.0312
2.8469e-12 0.0164
1.0651e-11 0.0077
2.9660e-12 0.0162
8.8393e-13 0.0312
5.1236e-13 0.0393
2.7662e-13 0.0533
3.2253e-13 0.0517
5.7210e-13 0.0374
1.0553e-12 0.0277
1.0648e-11 0.0077
1.2307e-09 0.0002
1.0767e-11 0.0077
1.0319e-12 0.0279
5.4848e-13 0.0380
3.1370e-13 0.0506
2.9171e-13 0.0520
4.9549e-13 0.0402
8.3594e-13 0.0311
2.8151e-12 0.0166
1.0692e-11 0.0077
2.9184e-12 0.0164
8.3341e-13 0.0315
5.4030e-13 0.0383
2.7700e-13 0.0536
1.7693e-13 0.0688
4.0529e-13 0.0444
5.6907e-13 0.0373
8.1990e-13 0.0313
1.1005e-12 0.0273
8.7439e-13 0.0304
6.2767e-13 0.0363
4.2553e-13 0.0442
1.8314e-13 0.0672
9.3360e-14 0.0937
2.3259e-13 0.0604
4.0618e-13 0.0448
4.9303e-13 0.0400
5.6603e-13 0.0376
5.0311e-13 0.0397
3.9750e-13 0.0444
2.2435e-13 0.0588
8.0075e-14 0.0948
2.3272e-14 0.1661
9.0432e-14 0.0940
1.7030e-13 0.0689
2.6043e-13 0.0559
3.0844e-13 0.0525
2.8568e-13 0.0533
1.9785e-13 0.0647
8.4613e-14 0.0975
1.8763e-14 0.1869
3.2195e-14 0.1421
1.2519e-13 0.0801
2.7839e-13 0.0529
4.4155e-13 0.0431
4.6564e-13 0.0418
4.2557e-13 0.0431
2.9319e-13 0.0531
1.3731e-13 0.0776
2.7515e-14 0.1485
1.1831e-13 0.0829
3.9835e-13 0.0457
6.9212e-13 0.0344
8.8863e-13 0.0300
9.8875e-13 0.0285
9.2584e-13 0.0296
7.0983e-13 0.0341
3.9607e-13 0.0451
1.3055e-13 0.0765
3.0640e-13 0.0515
7.0526e-13 0.0337
1.1163e-12 0.0270
1.6772e-12 0.0219
2.1303e-12 0.0194
1.6172e-12 0.0225
1.1011e-12 0.0273
7.3805e-13 0.0335
2.9394e-13 0.0516
4.5925e-13 0.0425
8.5941e-13 0.0301
1.6658e-12 0.0221
7.1315e-12 0.0102
3.2624e-11 0.0042
7.1503e-12 0.0101
1.7126e-12 0.0220
8.8193e-13 0.0307
4.2259e-13 0.0439
5.3572e-13 0.0384
1.0420e-12 0.0283
2.1990e-12 0.0193
3.2680e-11 0.0042
1.1731e-09 0.0003
3.2834e-11 0.0042
2.1191e-12 0.0195
9.8491e-13 0.0285
5.0107e-13 0.0401
4.4328e-13 0.0422
8.5839e-13 0.0311
1.6512e-12 0.0222
7.1671e-12 0.0101
3.2986e-11 0.0042
7.0684e-12 0.0102
1.6962e-12 0.0221
8.9378e-13 0.0294
4.2348e-13 0.0434
2.6369e-13 0.0555
6.8486e-13 0.0347
1.0646e-12 0.0278
1.6380e-12 0.0220
2.1500e-12 0.0193
1.6260e-12 0.0225
1.0570e-12 0.0280
6.5374e-13 0.0350
2.7877e-13 0.0536
1.2036e-13 0.0774
3.6129e-13 0.0476
6.7619e-13 0.0347
9.2831e-13 0.0297
9.9684e-13 0.0288
9.3972e-13 0.0294
6.7405e-13 0.0352
3.6930e-13 0.0469
1.3072e-13 0.0790
2.6100e-14 0.1586
1.2541e-13 0.0776
2.8120e-13 0.0542
4.2748e-13 0.0430
5.0779e-13 0.0402
4.3321e-13 0.0438
3.1391e-13 0.0515
1.2931e-13 0.0766
3.3653e-14 0.1505
3.2730e-14 0.1383
1.7887e-13 0.0668
4.2603e-13 0.0429
6.8186e-13 0.0349
7.8697e-13 0.0323
6.8080e-13 0.0349
4.4779e-13 0.0440
2.0457e-13 0.0642
3.9142e-14 0.1459
1.7954e-13 0.0682
6.1629e-13 0.0367
1.1704e-12 0.0271
1.6090e-12 0.0225
1.7725e-12 0.0215
1.5270e-12 0.0231
1.1245e-12 0.0269
5.9406e-13 0.0373
2.0595e-13 0.0630
4.4750e-13 0.0429
1.2026e-12 0.0264
1.9786e-12 0.0204
3.4102e-12 0.0156
4.4688e-12 0.0134
3.3544e-12 0.0157
2.0399e-12 0.0203
1.1525e-12 0.0264
4.7801e-13 0.0422
7.1148e-13 0.0341
1.5871e-12 0.0231
3.2898e-12 0.0157
1.7716e-11 0.0062
7.8076e-11 0.0026
1.7557e-11 0.0062
3.4060e-12 0.0154
1.5571e-12 0.0231
6.6067e-13 0.0352
7.7609e-13 0.0327
1.8134e-12 0.0213
4.5544e-12 0.0133
7.8148e-11 0.0026
9.8729e-10 0.0004
7.8132e-11 0.0026
4.5461e-12 0.0132
1.7474e-12 0.0217
7.7978e-13 0.0324
6.8407e-13 0.0341
1.5830e-12 0.0227
3.4526e-12 0.0154
1.7785e-11 0.0062
7.8076e-11 0.0026
1.7602e-11 0.0063
3.4017e-12 0.0156
1.5460e-12 0.0231
6.4611e-13 0.0357
4.4525e-13 0.0431
1.1337e-12 0.0271
1.9914e-12 0.0204
3.3281e-12 0.0156
4.6019e-12 0.0132
3.3216e-12 0.0157
1.9350e-12 0.0207
1.0736e-12 0.0278
4.0979e-13 0.0449
1.7666e-13 0.0681
6.1904e-13 0.0375
1.1477e-12 0.0264
1.6171e-12 0.0227
1.7589e-12 0.0216
1.6146e-12 0.0227
1.1066e-12 0.0274
5.7864e-13 0.0377
1.6028e-13 0.0675
3.2023e-14 0.1570
1.8296e-13 0.0659
4.3506e-13 0.0433
6.9164e-13 0.0345
8.3686e-13 0.0318
6.7365e-13 0.0350
4.3916e-13 0.0432
1.7373e-13 0.0673
2.8613e-14 0.1587
4.2702e-14 0.1251
2.2790e-13 0.0584
6.0681e-13 0.0364
1.0051e-12 0.0287
1.1930e-12 0.0264
1.0195e-12 0.0288
5.9444e-13 0.0369
2.5060e-13 0.0572
3.6123e-14 0.1340
2.5948e-13 0.0566
8.9861e-13 0.0304
1.8165e-12 0.0213
2.6235e-12 0.0178
3.0879e-12 0.0163
2.7339e-12 0.0175
1.8205e-12 0.0214
8.9043e-13 0.0309
2.4532e-13 0.0581
6.1915e-13 0.0368
1.7601e-12 0.0215
3.5063e-12 0.0153
6.6822e-12 0.0111
9.1588e-12 0.0092
6.5998e-12 0.0111
3.6821e-12 0.0151
1.8776e-12 0.0211
5.9668e-13 0.0363
1.0266e-12 0.0283
2.7134e-12 0.0176
6.6946e-12 0.0111
3.6039e-11 0.0043
1.2350e-10 0.0021
3.6194e-11 0.0043
6.6290e-12 0.0110
2.7151e-12 0.0176
9.9104e-13 0.0284
1.1896e-12 0.0266
3.0838e-12 0.0164
9.2227e-12 0.0092
1.2380e-10 0.0021
7.4331e-10 0.0006
1.2352e-10 0.0021
9.2823e-12 0.0091
3.0549e-12 0.0166
1.1852e-12 0.0266
1.0383e-12 0.0284
2.7438e-12 0.0175
6.5926e-12 0.0111
3.6152e-11 0.0043
1.2348e-10 0.0021
3.6173e-11 0.0043
6.5449e-12 0.0112
2.7193e-12 0.0177
9.9342e-13 0.0290
6.3785e-13 0.0356
1.8397e-12 0.0213
3.5707e-12 0.0154
6.6360e-12 0.0111
9.2749e-12 0.0092
6.5944e-12 0.0111
3.5279e-12 0.0154
1.8399e-12 0.0213
6.1360e-13 0.0364
2.3717e-13 0.0593
8.2563e-13 0.0317
1.9099e-12 0.0211
2.7776e-12 0.0174
3.0472e-12 0.0166
2.6877e-12 0.0177
1.8122e-12 0.0214
8.7358e-13 0.0308
2.1967e-13 0.0597
4.4356e-14 0.1282
2.3063e-13 0.0592
6.3164e-13 0.0359
1.0184e-12 0.0285
1.1751e-12 0.0264
1.0001e-12 0.0287
6.1006e-13 0.0364
2.2962e-13 0.0590
4.1631e-14 0.1331
4.4364e-14 0.1244
2.8595e-13 0.0533
7.8772e-13 0.0321
1.4752e-12 0.0240
1.6619e-12 0.0225
1.4506e-12 0.0240
8.2312e-13 0.0320
2.5764e-13 0.0535
