     9      9     20
d_kernel   u_kernel

0.0000e+00 1.0000
1.9763e-16 0.4262
9.6469e-16 0.3411
5.9826e-16 0.2926
7.8033e-16 0.2819
8.1560e-16 0.3679
2.7290e-16 0.4309
3.6890e-16 0.4423
2.5917e-16 0.4035
3.6961e-16 0.3991
5.2587e-16 0.3636
8.9928e-16 0.3360
1.3996e-15 0.2508
1.5159e-15 0.2292
1.1419e-15 0.3258
3.8518e-16 0.3041
2.9698e-16 0.4429
2.4970e-16 0.4286
3.5206e-16 0.3757
7.3747e-16 0.2834
1.0552e-15 0.2429
2.8657e-15 0.1888
1.1331e-14 0.1420
2.5469e-15 0.2614
8.6109e-16 0.3116
0.0000e+00 1.0000
9.6007e-16 0.3517
7.2579e-16 0.3424
9.5302e-16 0.3070
3.9032e-15 0.2383
6.4707e-12 0.0097
2.7414e-11 0.0051
6.3927e-12 0.0098
2.7759e-15 0.2277
9.9256e-16 0.3218
0.0000e+00 1.0000
1.0640e-15 0.3465
1.9546e-15 0.2880
1.6255e-14 0.1222
2.7587e-11 0.0051
1.3320e-09 0.0002
2.7283e-11 0.0051
1.4073e-14 0.1374
1.3944e-15 0.4436
4.3258e-16 0.4014
6.4724e-16 0.3752
1.0971e-15 0.3515
2.9340e-15 0.2200
6.4617e-12 0.0098
2.7371e-11 0.0051
6.5546e-12 0.0097
2.8994e-15 0.2131
8.4091e-16 0.2798
3.0204e-16 0.4510
3.9811e-16 0.3554
6.8217e-16 0.3437
2.0140e-15 0.2461
2.6524e-15 0.1679
1.1961e-14 0.1340
2.6912e-15 0.2338
1.1672e-15 0.2407
8.4719e-16 0.3535
6.3397e-16 0.4275
0.0000e+00 1.0000
5.7336e-16 0.4348
1.3834e-15 0.2337
8.5616e-16 0.3722
1.1069e-15 0.2942
1.5539e-15 0.4346
5.8312e-16 0.3657
4.9576e-16 0.3626
0.0000e+00 1.0000
0.0000e+00 1.0000
7.5894e-16 0.3194
2.0254e-16 0.3971
3.3158e-16 0.4312
8.0208e-16 0.4160
1.2281e-15 0.4739
3.4819e-16 0.4102
4.4979e-16 0.3694
0.0000e+00 1.0000
0.0000e+00 1.0000
9.8370e-16 0.3376
8.4966e-16 0.3705
2.2829e-16 0.4810
1.3235e-15 0.3341
9.9796e-16 0.4503
7.6450e-16 0.3418
3.3230e-16 0.3680
