     9      9     21
d_kernel   u_kernel

3.8566e-16 0.3604
0.0000e+00 1.0000
8.1287e-16 0.3248
1.0087e-15 0.3222
8.8747e-16 0.2802
9.2489e-16 0.3343
0.0000e+00 1.0000
9.6325e-16 0.3965
8.2384e-16 0.2802
4.5288e-16 0.3440
8.2364e-16 0.3493
1.6571e-15 0.2569
9.8356e-15 0.1901
3.0279e-14 0.1298
1.0623e-14 0.1896
9.9542e-16 0.2837
1.6718e-15 0.4887
4.5432e-16 0.2995
6.2431e-16 0.3050
1.3355e-15 0.2548
1.0110e-13 0.0759
1.0498e-12 0.0264
1.8745e-12 0.0200
1.0631e-12 0.0263
1.0714e-13 0.0736
8.8012e-16 0.2607
0.0000e+00 1.0000
2.2487e-15 0.2928
1.0205e-14 0.1840
1.0678e-12 0.0260
4.0003e-12 0.0139
5.5203e-12 0.0115
3.9777e-12 0.0138
1.0800e-12 0.0263
1.3757e-14 0.1655
9.9002e-16 0.3593
9.2267e-16 0.2441
2.9384e-14 0.1256
1.8883e-12 0.0198
5.4686e-12 0.0116
1.1844e-09 0.0002
5.4050e-12 0.0116
1.8660e-12 0.0201
3.1687e-14 0.1245
1.9056e-15 0.3660
1.2497e-15 0.2286
1.3989e-14 0.1736
1.0539e-12 0.0264
4.0494e-12 0.0139
5.4485e-12 0.0116
3.9751e-12 0.0139
1.0540e-12 0.0259
1.3798e-14 0.1730
1.2749e-15 0.2457
1.2542e-15 0.4763
2.4189e-15 0.2583
1.0603e-13 0.0756
1.0608e-12 0.0262
1.8980e-12 0.0199
1.0186e-12 0.0264
9.9085e-14 0.0754
1.7162e-15 0.2837
2.3733e-15 0.4067
7.5448e-16 0.4309
1.0156e-15 0.2892
1.3995e-15 0.3059
1.4313e-14 0.1634
3.5753e-14 0.1156
1.6427e-14 0.1522
1.3174e-15 0.2328
1.4271e-15 0.3743
9.2295e-16 0.3410
4.8589e-16 0.3060
7.0211e-16 0.3654
9.4695e-16 0.2652
1.4733e-15 0.3516
1.9342e-15 0.3503
1.0343e-15 0.2701
1.0709e-15 0.3374
6.4328e-16 0.2895
1.0718e-15 0.4463
9.9847e-16 0.4538
6.4172e-16 0.2728
5.4046e-16 0.3884
1.1222e-15 0.2705
1.1032e-15 0.2998
1.5575e-15 0.2933
8.5331e-16 0.3671
3.8447e-16 0.3842
8.4365e-16 0.3669
0.0000e+00 1.0000
8.8232e-16 0.2818
2.1994e-15 0.3206
2.3907e-14 0.1341
7.1453e-14 0.0836
2.9505e-14 0.1277
2.7168e-15 0.3112
1.6462e-15 0.2380
9.8647e-16 0.4558
1.1253e-15 0.4800
1.8257e-15 0.3518
2.4095e-13 0.0496
2.6383e-12 0.0169
5.1527e-12 0.0124
2.6497e-12 0.0168
2.3745e-13 0.0502
2.6099e-15 0.3623
1.8453e-15 0.3235
1.1696e-15 0.4811
2.5513e-14 0.1386
2.6558e-12 0.0168
1.3042e-11 0.0080
2.5807e-11 0.0054
1.3173e-11 0.0080
2.7392e-12 0.0165
1.9671e-14 0.1455
8.8965e-16 0.2712
0.0000e+00 1.0000
7.6012e-14 0.0779
5.1477e-12 0.0124
2.5776e-11 0.0054
1.3073e-09 0.0002
2.5604e-11 0.0054
4.9904e-12 0.0125
6.3087e-14 0.0891
1.4194e-15 0.2395
7.1842e-16 0.2766
2.3530e-14 0.1415
2.7440e-12 0.0165
1.3279e-11 0.0080
2.5815e-11 0.0054
1.3092e-11 0.0080
2.7504e-12 0.0165
2.3984e-14 0.1320
1.7939e-15 0.4613
1.1295e-15 0.4248
2.0231e-15 0.2234
2.3110e-13 0.0507
2.7462e-12 0.0166
5.1428e-12 0.0124
2.7483e-12 0.0166
2.1308e-13 0.0519
1.8235e-15 0.2111
1.6969e-15 0.2451
7.9447e-16 0.3084
6.6051e-16 0.3850
2.2266e-15 0.2227
2.0403e-14 0.1432
6.9027e-14 0.0807
2.2772e-14 0.1311
2.3271e-15 0.2598
9.5446e-16 0.2550
5.7090e-16 0.3768
8.5626e-16 0.2984
8.0701e-16 0.4040
1.6718e-15 0.2400
8.1268e-16 0.2797
1.3275e-15 0.2764
9.5281e-16 0.2518
8.7310e-16 0.2956
8.5807e-16 0.3552
3.9246e-16 0.3902
5.7401e-16 0.3297
1.1471e-15 0.4988
5.0973e-16 0.2974
2.3306e-15 0.3017
1.1966e-15 0.3651
1.3741e-15 0.2070
1.0141e-15 0.3223
1.5571e-15 0.4078
1.1503e-15 0.3791
8.0792e-16 0.2923
1.3114e-15 0.2720
2.0221e-15 0.3852
2.4951e-14 0.1267
6.9243e-14 0.0787
1.9766e-14 0.1434
1.3900e-15 0.2335
1.5902e-15 0.3385
5.0536e-16 0.3721
1.0748e-15 0.3694
2.3158e-15 0.2081
3.3156e-13 0.0410
5.1313e-12 0.0120
1.0517e-11 0.0086
5.2310e-12 0.0119
3.1095e-13 0.0415
1.9561e-15 0.1989
1.1435e-15 0.3819
2.4170e-15 0.3654
2.1094e-14 0.1334
5.0702e-12 0.0121
3.7320e-11 0.0048
9.6937e-11 0.0027
3.7650e-11 0.0048
5.1658e-12 0.0120
1.3879e-14 0.1645
8.4742e-16 0.2711
2.6721e-15 0.3014
6.9761e-14 0.0805
1.0605e-11 0.0086
9.7058e-11 0.0027
1.1684e-09 0.0003
9.6912e-11 0.0027
1.0481e-11 0.0087
7.6233e-14 0.0759
1.6486e-15 0.2629
2.1926e-15 0.2479
1.9594e-14 0.1427
5.2159e-12 0.0120
3.7101e-11 0.0048
9.7112e-11 0.0027
3.7279e-11 0.0048
5.1962e-12 0.0120
1.8567e-14 0.1467
1.1454e-15 0.3128
8.5900e-16 0.3145
2.7301e-15 0.2120
3.2903e-13 0.0410
5.0734e-12 0.0120
1.0565e-11 0.0086
5.2024e-12 0.0120
3.0284e-13 0.0419
2.0776e-15 0.2989
1.6567e-15 0.2610
7.4649e-16 0.2665
1.8757e-15 0.3625
3.0735e-15 0.2113
2.5017e-14 0.1316
7.0971e-14 0.0793
1.8917e-14 0.1306
1.5189e-15 0.2243
1.0702e-15 0.3201
1.1767e-15 0.4450
0.0000e+00 1.0000
1.1667e-15 0.3979
1.9707e-15 0.4333
8.8023e-16 0.3032
1.8590e-15 0.3248
0.0000e+00 1.0000
5.4880e-16 0.3178
5.3527e-16 0.4224
4.2555e-16 0.3000
1.3693e-15 0.3877
9.6291e-16 0.2486
2.6439e-15 0.3499
1.9476e-15 0.2864
2.4447e-15 0.3844
2.3185e-15 0.3253
1.6472e-15 0.2957
1.3059e-15 0.4050
6.9497e-16 0.2766
1.4795e-15 0.3115
2.3331e-15 0.2522
2.5749e-15 0.2514
1.3700e-14 0.1564
4.6660e-14 0.0922
1.1379e-14 0.1598
3.2409e-15 0.2831
1.4205e-15 0.2696
1.2209e-15 0.3344
2.1370e-15 0.3240
2.6241e-15 0.2773
2.8413e-13 0.0417
6.7510e-12 0.0102
1.5509e-11 0.0069
6.7696e-12 0.0101
2.8830e-13 0.0414
1.9608e-15 0.1829
8.5552e-16 0.2835
1.8740e-15 0.2939
1.4871e-14 0.1552
6.8051e-12 0.0101
6.9656e-11 0.0035
1.7140e-10 0.0020
7.0075e-11 0.0035
6.6493e-12 0.0102
1.3064e-14 0.1751
9.0342e-16 0.2970
0.0000e+00 1.0000
4.7541e-14 0.0965
1.5552e-11 0.0069
1.7150e-10 0.0020
7.9045e-10 0.0006
