     9      9     20
d_kernel   u_kernel

1.0679e-15 0.2497
7.7189e-15 0.2725
3.1244e-14 0.1521
7.6457e-14 0.1017
1.1284e-13 0.0861
6.7795e-14 0.0992
4.3626e-14 0.1298
9.3455e-15 0.2496
2.9520e-15 0.4330
6.2661e-15 0.3256
5.9993e-14 0.1158
1.6517e-13 0.0681
2.2652e-13 0.0556
2.8784e-13 0.0509
2.8227e-13 0.0530
1.7200e-13 0.0688
6.8488e-14 0.1060
8.9985e-15 0.2900
4.4822e-14 0.1398
1.7453e-13 0.0670
3.1820e-13 0.0504
3.9309e-13 0.0439
4.2897e-13 0.0420
4.1254e-13 0.0425
3.2465e-13 0.0495
1.7784e-13 0.0675
4.1219e-14 0.1333
8.2686e-14 0.0941
2.6597e-13 0.0531
4.2065e-13 0.0429
6.4734e-13 0.0346
1.3200e-12 0.0226
6.8976e-13 0.0334
4.2874e-13 0.0424
2.4502e-13 0.0541
6.9913e-14 0.1016
8.6177e-14 0.0928
2.9163e-13 0.0509
4.4379e-13 0.0419
1.3320e-12 0.0227
1.1525e-09 0.0002
1.3142e-12 0.0232
4.3955e-13 0.0422
2.7359e-13 0.0528
8.5204e-14 0.0906
7.4163e-14 0.1027
2.6955e-13 0.0534
4.1316e-13 0.0428
6.7911e-13 0.0345
1.3271e-12 0.0226
6.3334e-13 0.0350
4.2635e-13 0.0429
2.9613e-13 0.0530
8.1367e-14 0.0947
4.2451e-14 0.1422
1.6912e-13 0.0683
3.3169e-13 0.0479
4.4789e-13 0.0428
4.4021e-13 0.0412
4.0156e-13 0.0434
3.2085e-13 0.0496
1.5225e-13 0.0711
3.6457e-14 0.1311
1.0325e-14 0.2144
6.6066e-14 0.1094
1.5895e-13 0.0699
2.6312e-13 0.0547
3.0248e-13 0.0497
2.6693e-13 0.0541
1.8402e-13 0.0636
7.3646e-14 0.1045
1.1513e-14 0.2540
1.0320e-15 0.3154
7.1277e-15 0.2997
3.6768e-14 0.1464
6.5611e-14 0.1084
8.6718e-14 0.0931
6.0536e-14 0.1115
3.6913e-14 0.1396
1.2161e-14 0.2322
2.3420e-15 0.4305
1.2372e-15 0.3701
9.9519e-15 0.2637
5.8205e-14 0.1117
1.3974e-13 0.0759
1.9370e-13 0.0642
1.2960e-13 0.0763
6.1220e-14 0.1097
1.3524e-14 0.2228
2.3799e-15 0.3677
1.6963e-14 0.2120
9.9377e-14 0.0869
2.9794e-13 0.0538
5.4969e-13 0.0390
6.1270e-13 0.0364
5.3161e-13 0.0393
3.4726e-13 0.0496
1.2795e-13 0.0805
1.4466e-14 0.2091
6.3768e-14 0.1075
3.4699e-13 0.0488
6.0772e-13 0.0361
8.6904e-13 0.0307
9.6657e-13 0.0284
9.3943e-13 0.0297
6.7705e-13 0.0345
3.1335e-13 0.0504
6.8869e-14 0.1072
1.4803e-13 0.0741
5.5170e-13 0.0380
8.6383e-13 0.0300
1.7777e-12 0.0210
5.0582e-12 0.0117
1.8317e-12 0.0208
8.6238e-13 0.0307
5.2862e-13 0.0392
1.2572e-13 0.0766
1.7970e-13 0.0652
5.8624e-13 0.0371
9.5758e-13 0.0286
5.1013e-12 0.0117
1.2237e-09 0.0002
4.9502e-12 0.0118
9.6556e-13 0.0287
5.6940e-13 0.0372
1.7113e-13 0.0680
1.3258e-13 0.0777
5.1304e-13 0.0387
8.7163e-13 0.0302
1.8648e-12 0.0207
5.1545e-12 0.0116
1.8598e-12 0.0207
8.4759e-13 0.0307
5.1916e-13 0.0391
1.2122e-13 0.0791
6.9105e-14 0.1056
3.1442e-13 0.0505
6.3149e-13 0.0355
8.5928e-13 0.0308
9.8934e-13 0.0281
8.8118e-13 0.0304
6.5773e-13 0.0348
3.2706e-13 0.0502
8.3944e-14 0.0993
1.7011e-14 0.2013
1.1412e-13 0.0841
3.3874e-13 0.0490
5.0806e-13 0.0393
6.0171e-13 0.0366
4.8354e-13 0.0406
3.2435e-13 0.0489
1.3147e-13 0.0799
1.9521e-14 0.1780
0.0000e+00 1.0000
1.2331e-14 0.2258
6.4386e-14 0.1075
1.2788e-13 0.0773
1.5991e-13 0.0690
1.3332e-13 0.0758
6.6477e-14 0.1065
1.1385e-14 0.2343
1.1738e-15 0.2578
3.1649e-15 0.3956
2.5281e-14 0.1732
1.0376e-13 0.0865
2.1961e-13 0.0594
3.1311e-13 0.0521
2.3201e-13 0.0579
9.5663e-14 0.0884
2.7636e-14 0.1625
1.8699e-15 0.3456
1.8817e-14 0.1770
1.6814e-13 0.0693
5.6516e-13 0.0383
9.3951e-13 0.0290
1.0963e-12 0.0273
9.8693e-13 0.0287
5.6054e-13 0.0375
1.9736e-13 0.0637
1.7823e-14 0.1845
1.0100e-13 0.0851
5.6645e-13 0.0383
1.2187e-12 0.0259
1.7831e-12 0.0212
2.1597e-12 0.0193
1.8668e-12 0.0211
1.2506e-12 0.0257
5.7430e-13 0.0375
9.2985e-14 0.0875
2.4145e-13 0.0571
9.0119e-13 0.0295
1.7864e-12 0.0212
4.7502e-12 0.0129
1.7057e-11 0.0061
4.8213e-12 0.0127
1.7915e-12 0.0213
9.6662e-13 0.0290
2.3677e-13 0.0565
3.2007e-13 0.0498
1.0665e-12 0.0274
2.1280e-12 0.0195
1.7193e-11 0.0061
1.2350e-09 0.0003
1.6997e-11 0.0061
2.1033e-12 0.0195
1.0922e-12 0.0273
2.7269e-13 0.0536
2.1988e-13 0.0592
9.9925e-13 0.0284
1.8523e-12 0.0212
4.8681e-12 0.0127
1.7168e-11 0.0061
4.8279e-12 0.0127
1.7424e-12 0.0214
9.9292e-13 0.0290
2.3240e-13 0.0585
1.0836e-13 0.0841
5.6583e-13 0.0383
1.1886e-12 0.0259
1.7812e-12 0.0214
2.1119e-12 0.0195
1.8164e-12 0.0213
1.2771e-12 0.0254
5.6263e-13 0.0385
1.1882e-13 0.0840
2.1736e-14 0.1538
1.7204e-13 0.0663
5.8028e-13 0.0373
9.1586e-13 0.0297
1.0292e-12 0.0277
9.2820e-13 0.0291
5.6333e-13 0.0377
1.8839e-13 0.0660
2.1834e-14 0.1851
1.5214e-15 0.4164
1.7628e-14 0.1844
9.2509e-14 0.0861
2.0767e-13 0.0605
2.9438e-13 0.0522
2.3561e-13 0.0591
1.1260e-13 0.0817
1.4093e-14 0.1998
2.5547e-15 0.3630
1.4525e-15 0.3896
2.7076e-14 0.1641
1.4967e-13 0.0713
3.3513e-13 0.0482
4.3551e-13 0.0420
3.7223e-13 0.0468
1.3984e-13 0.0731
2.4180e-14 0.1591
1.9130e-15 0.2970
1.7899e-14 0.1677
2.7562e-13 0.0556
9.1430e-13 0.0299
1.6130e-12 0.0224
1.9217e-12 0.0205
1.6867e-12 0.0220
9.2682e-13 0.0297
2.8105e-13 0.0539
2.6048e-14 0.1704
1.3709e-13 0.0746
9.5549e-13 0.0294
2.2850e-12 0.0191
3.7085e-12 0.0149
4.6136e-12 0.0133
3.7207e-12 0.0150
2.2760e-12 0.0190
9.5565e-13 0.0294
1.4867e-13 0.0700
3.5073e-13 0.0468
1.6807e-12 0.0222
3.6896e-12 0.0151
1.3270e-11 0.0075
5.5193e-11 0.0032
1.3308e-11 0.0075
3.7877e-12 0.0149
1.7148e-12 0.0220
3.4762e-13 0.0479
4.7881e-13 0.0405
2.0604e-12 0.0200
4.6585e-12 0.0133
5.5212e-11 0.0032
1.1156e-09 0.0003
5.5461e-11 0.0032
4.6560e-12 0.0131
1.9676e-12 0.0206
4.6172e-13 0.0418
3.3990e-13 0.0485
1.6821e-12 0.0222
3.7398e-12 0.0148
1.3278e-11 0.0075
5.5586e-11 0.0032
1.3525e-11 0.0075
3.7648e-12 0.0148
1.7283e-12 0.0219
3.5676e-13 0.0474
1.3277e-13 0.0727
9.4707e-13 0.0298
2.3001e-12 0.0190
3.7450e-12 0.0149
4.5322e-12 0.0134
3.7703e-12 0.0149
2.2813e-12 0.0191
9.1052e-13 0.0304
1.2064e-13 0.0749
2.4499e-14 0.1673
2.6360e-13 0.0552
9.4579e-13 0.0295
1.7054e-12 0.0219
1.9350e-12 0.0207
1.6940e-12 0.0221
9.5200e-13 0.0294
2.6059e-13 0.0549
2.4007e-14 0.1700
2.1434e-15 0.4007
2.2775e-14 0.1631
1.5705e-13 0.0699
3.4945e-13 0.0476
4.4578e-13 0.0425
3.6274e-13 0.0470
1.5519e-13 0.0719
1.8363e-14 0.1880
2.4513e-15 0.3605
2.3406e-15 0.2887
2.7628e-14 0.1405
1.6910e-13 0.0667
5.0289e-13 0.0396
6.2357e-13 0.0356
4.8227e-13 0.0411
1.6919e-13 0.0648
2.6608e-14 0.1521
1.9990e-15 0.2604
2.1157e-14 0.1636
3.4647e-13 0.0476
1.3858e-12 0.0242
2.8007e-12 0.0174
3.3632e-12 0.0158
2.7981e-12 0.0173
1.4227e-12 0.0238
3.6032e-13 0.0469
2.2329e-14 0.1639
1.7982e-13 0.0658
1.4357e-12 0.0239
4.0809e-12 0.0144
7.4966e-12 0.0106
9.9516e-12 0.0090
7.5909e-12 0.0105
4.2294e-12 0.0142
1.4749e-12 0.0236
2.0555e-13 0.0612
4.7699e-13 0.0400
2.8065e-12 0.0173
7.5364e-12 0.0105
3.2092e-11 0.0047
1.1161e-10 0.0023
3.1977e-11 0.0047
7.6635e-12 0.0105
2.8295e-12 0.0172
4.9886e-13 0.0400
6.4228e-13 0.0349
3.4763e-12 0.0156
1.0045e-11 0.0090
1.1176e-10 0.0023
8.5878e-10 0.0005
1.1183e-10 0.0023
9.9709e-12 0.0090
3.4068e-12 0.0157
5.9785e-13 0.0360
4.9133e-13 0.0395
2.8414e-12 0.0171
7.5232e-12 0.0105
3.2328e-11 0.0047
1.1169e-10 0.0023
3.2495e-11 0.0047
7.5784e-12 0.0105
2.8444e-12 0.0171
4.5028e-13 0.0413
1.7387e-13 0.0640
1.4804e-12 0.0236
4.1444e-12 0.0143
7.5562e-12 0.0106
9.8720e-12 0.0091
7.5482e-12 0.0106
4.2092e-12 0.0142
1.3588e-12 0.0244
1.7186e-13 0.0637
3.1240e-14 0.1446
3.5501e-13 0.0467
1.4382e-12 0.0237
2.8685e-12 0.0171
3.4993e-12 0.0156
2.8144e-12 0.0173
1.4884e-12 0.0237
3.5116e-13 0.0464
2.0181e-14 0.1838
1.3308e-15 0.2433
2.2676e-14 0.1483
1.8466e-13 0.0641
4.9164e-13 0.0397
6.6905e-13 0.0340
4.9402e-13 0.0400
1.7758e-13 0.0640
2.2408e-14 0.1630
2.6719e-15 0.3070
2.5383e-15 0.2660
2.5770e-14 0.1510
1.7465e-13 0.0629
5.8314e-13 0.0363
8.0752e-13 0.0309
5.8268e-13 0.0362
2.0448e-13 0.0581
1.9510e-14 0.1607
2.3969e-15 0.3443
2.0966e-14 0.1509
4.4332e-13 0.0412
2.0958e-12 0.0198
4.2854e-12 0.0141
5.3462e-12 0.0126
4.3077e-12 0.0140
2.0435e-12 0.0202
4.1569e-13 0.0422
2.4557e-14 0.1665
1.9867e-13 0.0606
1.9636e-12 0.0205
6.7606e-12 0.0113
1.3654e-11 0.0078
1.8661e-11 0.0066
1.3732e-11 0.0078
6.7345e-12 0.0112
2.1480e-12 0.0198
1.9213e-13 0.0585
6.1089e-13 0.0353
4.2040e-12 0.0141
1.3805e-11 0.0078
5.6590e-11 0.0035
1.4752e-10 0.0019
5.6672e-11 0.0035
1.3965e-11 0.0078
4.3521e-12 0.0139
6.0021e-13 0.0356
8.1041e-13 0.0311
5.4382e-12 0.0125
1.9022e-11 0.0065
1.4814e-10 0.0019
5.9836e-10 0.0007
1.4825e-10 0.0019
1.8911e-11 0.0065
5.5111e-12 0.0124
8.2260e-13 0.0313
6.5945e-13 0.0341
4.3482e-12 0.0139
1.3680e-11 0.0078
5.6842e-11 0.0035
1.4752e-10 0.0020
5.6996e-11 0.0035
1.3845e-11 0.0078
