     9      9     20
d_kernel   u_kernel

1.3881e-15 0.4124
1.3345e-14 0.2064
3.4995e-14 0.1456
8.8460e-14 0.1022
1.0356e-13 0.0836
7.3876e-14 0.1025
4.7464e-14 0.1382
1.1494e-14 0.2341
2.1709e-15 0.4656
1.2677e-14 0.2226
7.5636e-14 0.1073
1.5657e-13 0.0704
2.3841e-13 0.0563
2.5969e-13 0.0534
2.4284e-13 0.0568
1.6044e-13 0.0667
7.1606e-14 0.1032
1.1308e-14 0.2534
3.8537e-14 0.1394
1.8396e-13 0.0646
3.1372e-13 0.0505
3.9943e-13 0.0435
4.1048e-13 0.0437
3.4169e-13 0.0459
2.9256e-13 0.0513
1.7341e-13 0.0678
4.1298e-14 0.1361
8.0689e-14 0.0976
2.6832e-13 0.0549
3.8285e-13 0.0441
5.8322e-13 0.0354
1.3337e-12 0.0225
6.0022e-13 0.0359
3.6209e-13 0.0448
2.2855e-13 0.0570
7.0293e-14 0.1030
1.0043e-13 0.0876
3.0412e-13 0.0509
3.7258e-13 0.0452
1.3531e-12 0.0227
1.1521e-09 0.0002
1.3250e-12 0.0228
4.3203e-13 0.0410
3.1543e-13 0.0503
8.7794e-14 0.0917
8.1383e-14 0.0984
2.4854e-13 0.0556
3.9728e-13 0.0445
6.1172e-13 0.0354
1.3160e-12 0.0231
5.9602e-13 0.0358
3.7315e-13 0.0449
2.5233e-13 0.0537
8.0422e-14 0.1010
3.3376e-14 0.1303
1.6422e-13 0.0696
2.9878e-13 0.0525
4.0281e-13 0.0434
4.1368e-13 0.0428
3.5859e-13 0.0448
2.9087e-13 0.0498
1.7470e-13 0.0666
4.3574e-14 0.1316
7.9350e-15 0.2708
5.4210e-14 0.1200
1.7884e-13 0.0666
2.4986e-13 0.0555
2.7020e-13 0.0527
2.4549e-13 0.0558
1.7015e-13 0.0674
5.1726e-14 0.1148
1.3136e-14 0.2104
1.3209e-15 0.2890
1.1729e-14 0.2520
2.9315e-14 0.1510
6.9449e-14 0.1043
9.4426e-14 0.0919
7.5542e-14 0.1005
3.6369e-14 0.1390
1.0536e-14 0.2193
2.0904e-15 0.4234
7.4109e-16 0.3193
2.0039e-14 0.1784
8.2927e-14 0.1024
