     9      9     20
d_kernel   u_kernel

0.0000e+00 1.0000
0.0000e+00 1.0000
0.0000e+00 1.0000
2.7895e-16 0.4999
1.7974e-16 0.4235
0.0000e+00 1.0000
0.0000e+00 1.0000
0.0000e+00 1.0000
0.0000e+00 1.0000
0.0000e+00 1.0000
0.0000e+00 1.0000
0.0000e+00 1.0000
0.0000e+00 1.0000
0.0000e+00 1.0000
0.0000e+00 1.0000
0.0000e+00 1.0000
3.9066e-16 0.4422
2.1656e-16 0.4158
0.0000e+00 1.0000
0.0000e+00 1.0000
0.0000e+00 1.0000
0.0000e+00 1.0000
0.0000e+00 1.0000
1.8782e-16 0.4931
0.0000e+00 1.0000
0.0000e+00 1.0000
7.7409e-16 0.3328
0.0000e+00 1.0000
0.0000e+00 1.0000
0.0000e+00 1.0000
0.0000e+00 1.0000
4.1423e-16 0.3470
5.5607e-16 0.2987
4.3576e-16 0.3668
8.3883e-16 0.3355
1.3852e-15 0.3767
0.0000e+00 1.0000
0.0000e+00 1.0000
0.0000e+00 1.0000
3.6195e-16 0.3948
7.9500e-16 0.3249
1.4703e-15 0.2679
1.8776e-15 0.2276
3.6699e-15 0.2312
2.8839e-15 0.3454
0.0000e+00 1.0000
0.0000e+00 1.0000
1.9258e-16 0.4360
6.6817e-16 0.3186
6.4840e-16 0.3640
2.0245e-15 0.2189
1.0105e-12 0.0170
5.3632e-11 0.0029
1.0022e-12 0.0171
0.0000e+00 1.0000
0.0000e+00 1.0000
0.0000e+00 1.0000
5.7023e-16 0.4358
1.5773e-15 0.3580
3.8560e-15 0.1717
5.3439e-11 0.0029
1.5900e-09 0.0003
5.3322e-11 0.0029
0.0000e+00 1.0000
0.0000e+00 1.0000
3.1177e-16 0.4770
2.9622e-16 0.4399
8.1609e-16 0.3972
1.8667e-15 0.2236
1.0332e-12 0.0170
5.3711e-11 0.0029
9.8234e-13 0.0173
0.0000e+00 1.0000
0.0000e+00 1.0000
0.0000e+00 1.0000
0.0000e+00 1.0000
0.0000e+00 1.0000
1.1344e-15 0.2977
1.9554e-15 0.2106
3.6890e-15 0.1893
1.8937e-15 0.2200
0.0000e+00 1.0000
0.0000e+00 1.0000
0.0000e+00 1.0000
0.0000e+00 1.0000
0.0000e+00 1.0000
0.0000e+00 1.0000
1.8179e-16 0.4818
0.0000e+00 1.0000
