     9      9     20
d_kernel   u_kernel

4.5382e-16 0.4438
2.4540e-16 0.4679
3.5627e-16 0.3094
8.4578e-16 0.4869
7.2526e-16 0.3536
1.0318e-15 0.2381
2.9080e-16 0.3631
9.7743e-16 0.4148
6.9316e-16 0.2760
5.2083e-16 0.4120
5.0239e-16 0.4070
2.5606e-16 0.3374
8.2106e-16 0.2621
0.0000e+00 1.0000
1.2918e-15 0.3680
3.2560e-15 0.2847
3.3662e-15 0.4102
2.6802e-15 0.3380
3.6183e-16 0.4438
5.0370e-16 0.3519
4.5872e-16 0.3333
1.3114e-15 0.2732
4.6167e-15 0.2953
2.6278e-14 0.1510
7.6942e-14 0.0982
1.1141e-13 0.0796
7.9407e-14 0.0952
7.3721e-16 0.3962
5.0587e-16 0.4514
1.4263e-15 0.2444
2.0045e-15 0.2781
5.5699e-14 0.1136
3.3160e-13 0.0503
6.1396e-13 0.0363
7.0411e-13 0.0338
5.6281e-13 0.0383
5.6247e-16 0.3218
6.7015e-16 0.3165
7.7509e-16 0.2746
2.6058e-14 0.1545
2.7625e-13 0.0527
8.7645e-13 0.0310
1.2593e-12 0.0253
1.4297e-12 0.0235
1.1689e-12 0.0261
6.6492e-16 0.3494
9.5107e-16 0.2838
3.9966e-15 0.3064
9.5213e-14 0.0900
5.7590e-13 0.0375
1.2205e-12 0.0256
2.3919e-12 0.0182
6.2428e-12 0.0106
2.4014e-12 0.0181
6.4893e-16 0.3438
0.0000e+00 1.0000
5.6263e-15 0.2820
1.2297e-13 0.0780
7.2883e-13 0.0331
1.4176e-12 0.0237
6.1810e-12 0.0106
1.2331e-09 0.0002
6.0942e-12 0.0107
0.0000e+00 1.0000
1.2238e-15 0.3226
5.4305e-15 0.2966
8.6375e-14 0.0942
6.0810e-13 0.0362
1.1979e-12 0.0256
2.3527e-12 0.0185
6.0625e-12 0.0107
2.3830e-12 0.0182
6.8749e-16 0.4771
1.7704e-15 0.3485
1.1839e-15 0.2443
2.8497e-14 0.1489
2.9206e-13 0.0530
8.5585e-13 0.0309
1.2763e-12 0.0251
1.4216e-12 0.0235
1.2560e-12 0.0251
0.0000e+00 1.0000
1.3720e-15 0.4596
0.0000e+00 1.0000
1.0432e-15 0.2933
1.3050e-15 0.3328
8.2718e-16 0.2481
4.7579e-16 0.2696
0.0000e+00 1.0000
1.0179e-15 0.3325
5.5211e-16 0.3209
4.6102e-16 0.3579
9.3989e-16 0.2618
1.0926e-15 0.3225
1.8519e-15 0.3576
1.7116e-15 0.3252
2.5269e-15 0.3626
1.6349e-15 0.2874
2.2892e-15 0.3571
2.3787e-16 0.3698
9.1889e-16 0.2885
5.2767e-16 0.3556
1.1366e-15 0.2830
4.9533e-15 0.3186
4.3466e-14 0.1295
1.3444e-13 0.0754
1.6992e-13 0.0648
1.2922e-13 0.0734
6.1181e-16 0.4065
4.5095e-16 0.4455
1.2675e-15 0.3083
1.9820e-15 0.4586
9.0390e-14 0.0900
4.9216e-13 0.0396
1.1245e-12 0.0269
1.3103e-12 0.0247
1.0687e-12 0.0273
6.3482e-16 0.4515
9.3420e-16 0.3109
1.0219e-15 0.3062
3.4355e-14 0.1394
4.8310e-13 0.0399
1.6972e-12 0.0223
2.7408e-12 0.0174
3.2475e-12 0.0158
2.5894e-12 0.0177
1.0178e-15 0.3825
1.0580e-15 0.2519
2.7724e-15 0.3083
1.3896e-13 0.0725
1.0895e-12 0.0274
2.7573e-12 0.0172
6.8185e-12 0.0108
2.2897e-11 0.0053
6.7092e-12 0.0109
7.9547e-16 0.3214
9.4178e-16 0.3459
6.5988e-15 0.2658
1.9325e-13 0.0623
1.3925e-12 0.0243
3.1900e-12 0.0159
2.3083e-11 0.0052
1.2356e-09 0.0003
2.3041e-11 0.0053
0.0000e+00 1.0000
1.0619e-15 0.3033
2.4592e-15 0.3214
1.3441e-13 0.0735
1.1584e-12 0.0265
2.7324e-12 0.0174
6.7517e-12 0.0109
2.2722e-11 0.0053
6.7162e-12 0.0109
1.0864e-15 0.2852
1.1560e-15 0.3953
1.9956e-15 0.3275
2.8200e-14 0.1294
4.9387e-13 0.0398
1.6141e-12 0.0226
2.6676e-12 0.0174
3.1464e-12 0.0161
2.6704e-12 0.0175
4.2011e-16 0.3147
9.4925e-16 0.2602
5.6576e-16 0.4825
2.1073e-15 0.4580
1.1896e-15 0.3539
1.4474e-15 0.2833
1.0078e-15 0.2574
1.4906e-15 0.3268
9.6732e-16 0.2871
0.0000e+00 1.0000
0.0000e+00 1.0000
8.3273e-16 0.4077
1.2667e-15 0.4359
1.9209e-15 0.4564
1.4508e-15 0.2344
2.3400e-15 0.3563
4.5319e-15 0.2370
1.8483e-15 0.3577
5.6005e-16 0.3845
7.0042e-16 0.2781
0.0000e+00 1.0000
1.9208e-15 0.2153
2.7949e-15 0.2838
4.6809e-14 0.1195
1.5831e-13 0.0660
2.9212e-13 0.0506
1.7773e-13 0.0634
5.8601e-16 0.2698
9.8593e-16 0.2824
1.2686e-15 0.3270
2.3593e-15 0.3310
1.1927e-13 0.0744
7.6705e-13 0.0312
1.8879e-12 0.0208
2.4538e-12 0.0184
1.8861e-12 0.0210
9.0935e-16 0.3346
1.7899e-15 0.3817
9.8140e-16 0.2471
3.9610e-14 0.1210
8.4756e-13 0.0312
2.9942e-12 0.0167
5.6479e-12 0.0121
7.1347e-12 0.0107
5.6327e-12 0.0122
1.0557e-15 0.3460
1.2041e-15 0.3631
4.1150e-15 0.3062
1.7943e-13 0.0611
1.8630e-12 0.0211
5.5872e-12 0.0122
1.9396e-11 0.0063
7.1762e-11 0.0029
1.9046e-11 0.0063
6.0053e-16 0.3149
1.1161e-15 0.2693
5.0976e-15 0.2709
2.6377e-13 0.0525
2.5062e-12 0.0184
7.2611e-12 0.0106
7.1640e-11 0.0029
1.0721e-09 0.0003
7.2282e-11 0.0029
8.9219e-16 0.2910
1.2469e-15 0.2427
3.3058e-15 0.2657
2.1247e-13 0.0586
1.9637e-12 0.0205
5.7864e-12 0.0121
1.9201e-11 0.0063
7.1409e-11 0.0029
1.9356e-11 0.0063
3.9771e-16 0.3152
1.1574e-15 0.2764
1.5157e-15 0.3593
4.2376e-14 0.1147
8.1385e-13 0.0313
2.9408e-12 0.0170
5.6439e-12 0.0122
7.0568e-12 0.0108
5.6482e-12 0.0121
4.2886e-16 0.3551
6.8127e-16 0.3211
6.1102e-16 0.3469
9.9273e-16 0.3841
8.4936e-16 0.3673
1.5913e-15 0.3746
1.8291e-15 0.2708
1.8973e-15 0.2106
8.0567e-16 0.4855
0.0000e+00 1.0000
1.0008e-15 0.3951
1.0072e-15 0.3232
0.0000e+00 1.0000
1.0939e-15 0.3634
1.8780e-15 0.3235
3.8333e-15 0.3177
3.5579e-15 0.3102
2.6640e-15 0.3509
3.6953e-16 0.3876
0.0000e+00 1.0000
1.8604e-15 0.3220
1.8519e-15 0.2940
3.5631e-15 0.3152
4.6069e-14 0.1141
2.2162e-13 0.0557
3.3001e-13 0.0469
2.0087e-13 0.0575
9.0755e-16 0.3437
0.0000e+00 1.0000
1.5051e-15 0.2433
4.8482e-15 0.2354
1.3885e-13 0.0691
1.1590e-12 0.0260
2.9712e-12 0.0167
3.8689e-12 0.0146
2.9343e-12 0.0169
1.4839e-15 0.4911
0.0000e+00 1.0000
1.8986e-15 0.3123
5.3519e-14 0.1154
1.0659e-12 0.0268
5.2166e-12 0.0129
1.1023e-11 0.0088
1.4719e-11 0.0075
1.0994e-11 0.0088
1.6639e-15 0.3718
9.6911e-16 0.3174
3.6869e-15 0.2783
2.2603e-13 0.0558
2.8298e-12 0.0171
1.0864e-11 0.0089
4.3245e-11 0.0041
1.2983e-10 0.0021
4.3357e-11 0.0041
6.6341e-16 0.3247
1.7971e-15 0.2424
4.0496e-15 0.2186
3.3591e-13 0.0458
3.8816e-12 0.0147
1.4722e-11 0.0075
1.2928e-10 0.0021
7.8481e-10 0.0005
1.3000e-10 0.0021
6.5796e-16 0.3985
1.2534e-15 0.2955
1.7004e-15 0.2168
2.2560e-13 0.0552
3.0105e-12 0.0166
1.1046e-11 0.0087
4.3411e-11 0.0041
1.2943e-10 0.0021
4.3154e-11 0.0041
1.5069e-15 0.2569
1.1842e-15 0.2539
1.7798e-15 0.2594
5.1403e-14 0.1065
1.1266e-12 0.0268
5.0901e-12 0.0130
1.0868e-11 0.0088
1.4775e-11 0.0075
1.0974e-11 0.0088
0.0000e+00 1.0000
7.6247e-16 0.3378
9.9615e-16 0.3150
8.5553e-16 0.3160
9.7971e-16 0.2939
1.9083e-15 0.2532
7.0378e-16 0.2931
1.6761e-15 0.2954
1.1772e-15 0.2606
7.5584e-16 0.4441
9.4509e-16 0.2461
1.3951e-15 0.4603
1.2746e-15 0.2642
1.3379e-15 0.3454
2.6284e-15 0.2446
3.9588e-15 0.2834
2.4430e-15 0.2362
1.5651e-15 0.2124
6.7965e-16 0.3602
0.0000e+00 1.0000
1.1942e-15 0.3699
1.8109e-15 0.3308
3.2251e-15 0.2634
2.9674e-14 0.1344
2.0437e-13 0.0554
3.6850e-13 0.0438
1.9089e-13 0.0573
9.2505e-16 0.4442
0.0000e+00 1.0000
1.5224e-15 0.3671
3.1853e-15 0.2076
1.3880e-13 0.0678
1.3550e-12 0.0238
4.0289e-12 0.0143
5.5494e-12 0.0123
4.0244e-12 0.0143
1.1763e-15 0.4984
1.4343e-15 0.2699
2.2485e-15 0.3024
3.5269e-14 0.1202
1.3324e-12 0.0240
7.5629e-12 0.0106
1.8315e-11 0.0068
2.5195e-11 0.0057
1.8080e-11 0.0068
6.0431e-16 0.3535
1.1819e-15 0.2730
3.3676e-15 0.2906
2.0479e-13 0.0564
3.9607e-12 0.0144
1.8020e-11 0.0069
6.8244e-11 0.0032
1.5733e-10 0.0019
6.8557e-11 0.0032
9.0392e-16 0.2824
1.1385e-15 0.2937
2.0128e-15 0.2114
3.3938e-13 0.0444
5.6031e-12 0.0122
2.5204e-11 0.0057
1.5643e-10 0.0019
5.2876e-10 0.0008
1.5716e-10 0.0019
1.2800e-15 0.3807
1.2615e-15 0.2423
2.5101e-15 0.2996
2.1124e-13 0.0543
4.0580e-12 0.0143
1.8275e-11 0.0068
6.8371e-11 0.0032
1.5706e-10 0.0019
6.8297e-11 0.0032
1.1020e-15 0.2461
2.2977e-15 0.2848
3.8884e-15 0.4279
4.1608e-14 0.1159
1.2844e-12 0.0241
7.5445e-12 0.0107
1.8224e-11 0.0068
2.5392e-11 0.0057
1.8208e-11 0.0068
7.8136e-16 0.2911
9.5650e-16 0.3680
1.1198e-15 0.4861
0.0000e+00 1.0000
1.8981e-15 0.3491
2.5943e-15 0.3411
0.0000e+00 1.0000
2.7958e-15 0.2281
1.1407e-15 0.2560
1.0651e-15 0.4424
5.9620e-16 0.2566
9.0742e-16 0.3338
9.1040e-16 0.2670
1.6932e-15 0.3163
2.4759e-15 0.2682
3.0529e-15 0.3173
3.4203e-15 0.2549
2.6975e-15 0.2754
3.7501e-16 0.3134
7.8874e-16 0.2778
9.9747e-16 0.2910
2.3358e-15 0.3080
4.1249e-15 0.4004
1.6500e-14 0.1947
1.5996e-13 0.0613
2.6924e-13 0.0477
1.4316e-13 0.0653
5.4740e-16 0.3217
8.9924e-16 0.2658
9.8930e-16 0.2919
2.6589e-15 0.2987
8.8488e-14 0.0831
1.2930e-12 0.0239
4.4741e-12 0.0133
6.4834e-12 0.0112
4.5139e-12 0.0133
7.9050e-16 0.3953
1.1865e-15 0.3313
1.9650e-15 0.3230
2.7438e-14 0.1381
1.3008e-12 0.0237
9.3412e-12 0.0095
2.4595e-11 0.0058
3.4734e-11 0.0048
2.4763e-11 0.0058
3.8825e-16 0.3358
1.7347e-15 0.3448
2.1938e-15 0.2860
1.4422e-13 0.0641
4.4651e-12 0.0133
2.4680e-11 0.0058
8.2858e-11 0.0029
1.5374e-10 0.0020
8.2782e-11 0.0029
9.5382e-16 0.3617
1.2215e-15 0.2959
1.6019e-15 0.2311
2.5669e-13 0.0485
6.5666e-12 0.0111
3.4414e-11 0.0048
1.5360e-10 0.0020
3.5335e-10 0.0011
1.5378e-10 0.0020
1.2762e-15 0.4500
1.9159e-15 0.4827
5.1248e-15 0.2727
1.7912e-13 0.0586
4.5131e-12 0.0132
2.4843e-11 0.0058
8.2781e-11 0.0029
1.5338e-10 0.0020
8.2753e-11 0.0029
8.5971e-16 0.2538
7.5140e-16 0.2521
4.2304e-15 0.3252
2.2444e-14 0.1537
1.2718e-12 0.0239
9.2253e-12 0.0095
2.4864e-11 0.0058
3.4589e-11 0.0048
2.4640e-11 0.0058
6.1821e-16 0.3387
4.8584e-16 0.3050
7.2867e-16 0.3035
0.0000e+00 1.0000
9.4529e-16 0.3928
2.2884e-15 0.3438
2.4746e-15 0.4411
1.8586e-15 0.3108
1.2258e-15 0.2279
6.5038e-16 0.3235
9.2946e-16 0.2725
9.4251e-16 0.2560
1.0398e-15 0.2351
1.6258e-15 0.4528
2.5554e-15 0.2812
2.1659e-15 0.2292
3.2409e-15 0.2501
2.8024e-15 0.2299
9.4074e-16 0.3753
1.0567e-15 0.3212
1.3711e-15 0.2660
2.3966e-15 0.2201
2.3121e-15 0.2138
9.4222e-15 0.1984
7.5208e-14 0.0833
1.5051e-13 0.0603
7.5600e-14 0.0825
7.2337e-16 0.3485
6.9256e-16 0.2526
1.0817e-15 0.2637
2.9369e-15 0.3138
4.7613e-14 0.1078
9.5227e-13 0.0267
3.9921e-12 0.0138
6.1593e-12 0.0112
3.9408e-12 0.0139
1.0626e-15 0.4803
9.1078e-16 0.3218
1.3164e-15 0.2033
1.1491e-14 0.1772
9.6755e-13 0.0264
9.1657e-12 0.0093
2.6975e-11 0.0055
3.8538e-11 0.0045
2.7000e-11 0.0055
9.3128e-16 0.2951
1.7372e-15 0.3733
2.3498e-15 0.2998
7.5988e-14 0.0824
4.0054e-12 0.0137
2.7132e-11 0.0055
8.3502e-11 0.0029
1.3396e-10 0.0022
8.3549e-11 0.0029
1.5217e-15 0.3860
2.4238e-15 0.2861
4.8441e-15 0.2358
