     9      9     21
d_kernel   u_kernel

3.0824e-16 0.4777
4.4656e-16 0.4350
7.0453e-16 0.3602
8.4962e-16 0.4636
1.2415e-15 0.2827
5.5418e-16 0.3668
4.7037e-16 0.3126
4.1942e-16 0.3366
6.8456e-16 0.4568
2.9547e-16 0.3674
7.9861e-16 0.4196
1.2726e-15 0.2425
2.3279e-15 0.4703
2.1757e-15 0.4973
7.7594e-16 0.2413
7.3048e-16 0.2719
6.5859e-16 0.3645
6.9047e-16 0.3499
3.5152e-16 0.3338
8.9908e-16 0.4123
2.8117e-15 0.3109
9.5252e-14 0.0657
5.1513e-13 0.0309
8.9539e-14 0.0684
1.1336e-15 0.2469
1.0615e-15 0.3017
0.0000e+00 1.0000
5.2120e-16 0.2959
1.0694e-15 0.3200
9.0513e-14 0.0683
7.6161e-12 0.0099
1.7137e-11 0.0067
7.3930e-12 0.0100
8.8261e-14 0.0683
9.9593e-16 0.2462
5.3112e-16 0.2545
5.4440e-16 0.3832
1.4721e-15 0.3007
5.0896e-13 0.0311
1.7278e-11 0.0066
1.2492e-09 0.0002
1.7062e-11 0.0067
4.9970e-13 0.0316
7.2460e-16 0.2510
7.7463e-16 0.4023
1.0350e-15 0.4750
9.5559e-16 0.2637
9.4751e-14 0.0675
7.5613e-12 0.0099
1.7269e-11 0.0066
7.5257e-12 0.0099
8.5815e-14 0.0696
1.9315e-15 0.2976
4.8201e-16 0.3133
0.0000e+00 1.0000
1.4456e-15 0.3785
1.8946e-15 0.1860
8.9343e-14 0.0691
5.2636e-13 0.0307
8.0356e-14 0.0712
1.3927e-15 0.2354
7.5859e-16 0.3604
1.5977e-15 0.4956
6.9885e-16 0.3740
7.8385e-16 0.3762
1.0822e-15 0.2327
1.1771e-15 0.3300
2.6497e-15 0.2052
1.2987e-15 0.2398
2.0609e-15 0.4689
3.0558e-16 0.3931
0.0000e+00 1.0000
2.7056e-16 0.4044
6.1478e-16 0.4628
6.1466e-16 0.3779
6.9414e-16 0.3820
7.9376e-16 0.2783
7.5469e-16 0.3140
4.3905e-16 0.3353
4.5361e-16 0.3968
0.0000e+00 1.0000
0.0000e+00 1.0000
9.7430e-16 0.4654
1.0940e-15 0.4242
8.1392e-16 0.3575
8.0554e-16 0.3597
9.7638e-16 0.2914
2.6317e-16 0.3986
4.0072e-16 0.4324
6.2210e-16 0.3621
4.0246e-16 0.3481
4.6669e-16 0.3296
1.5514e-15 0.3467
2.1678e-15 0.3078
2.1064e-15 0.2891
1.7698e-15 0.2246
9.3844e-16 0.2757
6.9522e-16 0.3119
3.8397e-16 0.4336
5.8327e-16 0.3193
1.2539e-15 0.2411
2.2751e-15 0.2102
1.5157e-13 0.0490
1.0885e-12 0.0207
1.5762e-13 0.0504
2.3179e-15 0.1909
1.4211e-15 0.2355
5.0646e-16 0.4150
9.9532e-16 0.2687
1.4640e-15 0.2589
1.4354e-13 0.0518
2.4808e-11 0.0056
8.0406e-11 0.0031
2.4906e-11 0.0056
1.6243e-13 0.0496
1.3737e-15 0.2380
8.4947e-16 0.3428
1.2121e-15 0.3739
1.7989e-15 0.3171
1.1022e-12 0.0206
8.0963e-11 0.0031
1.4086e-09 0.0003
8.0608e-11 0.0031
1.0742e-12 0.0209
2.0462e-15 0.4200
5.5533e-16 0.3441
4.9533e-16 0.2839
1.1109e-15 0.2664
1.5762e-13 0.0501
2.5025e-11 0.0055
8.0689e-11 0.0031
2.4820e-11 0.0056
1.6189e-13 0.0492
1.5082e-15 0.2092
9.2080e-16 0.3422
7.3704e-16 0.3661
1.4802e-15 0.3082
2.7479e-15 0.2150
1.6234e-13 0.0504
1.0937e-12 0.0209
1.5284e-13 0.0502
3.0116e-15 0.2715
1.3730e-15 0.3635
1.2039e-15 0.3258
0.0000e+00 1.0000
1.0103e-15 0.3265
2.0656e-15 0.3963
1.4069e-15 0.2136
3.1503e-15 0.4179
1.6181e-15 0.2394
1.1380e-15 0.2614
5.4497e-16 0.3045
0.0000e+00 1.0000
5.3199e-16 0.3636
0.0000e+00 1.0000
2.9723e-16 0.3915
0.0000e+00 1.0000
6.8241e-16 0.2832
0.0000e+00 1.0000
9.4039e-16 0.3391
8.5281e-16 0.4156
6.4385e-16 0.4114
1.0251e-15 0.3216
4.8111e-16 0.3222
9.7677e-16 0.3661
9.1319e-16 0.3281
1.3284e-15 0.3249
1.3431e-15 0.4649
1.0317e-15 0.3971
6.9862e-16 0.3005
4.5228e-16 0.4145
5.1648e-16 0.3630
1.5530e-15 0.3260
1.8271e-15 0.3098
2.2920e-15 0.4439
3.6744e-15 0.2634
1.5263e-15 0.2409
1.7000e-15 0.3056
1.2962e-15 0.2410
8.9187e-16 0.3657
9.9594e-16 0.2746
1.4747e-15 0.2408
3.2629e-15 0.1972
1.0036e-13 0.0583
8.6578e-13 0.0219
9.4088e-14 0.0605
3.8847e-15 0.2047
1.6021e-15 0.2470
2.2764e-15 0.3225
1.2982e-15 0.2606
2.3152e-15 0.2072
9.5284e-14 0.0596
4.2274e-11 0.0041
1.6913e-10 0.0021
4.2421e-11 0.0041
8.8794e-14 0.0613
3.5529e-15 0.3097
2.8254e-15 0.4376
9.8934e-16 0.3405
3.8617e-15 0.3782
8.7854e-13 0.0217
1.6919e-10 0.0021
1.0532e-09 0.0005
1.6904e-10 0.0021
8.9206e-13 0.0214
2.6556e-15 0.2825
1.3466e-15 0.4047
9.9302e-16 0.2240
1.9940e-15 0.2080
1.0227e-13 0.0570
4.2214e-11 0.0041
1.6853e-10 0.0021
4.2453e-11 0.0041
9.8234e-14 0.0587
2.0059e-15 0.2255
5.6428e-16 0.2779
1.0606e-15 0.2822
2.7561e-15 0.3196
4.1487e-15 0.2670
9.2156e-14 0.0609
8.4245e-13 0.0221
9.8887e-14 0.0574
2.5124e-15 0.2505
1.1466e-15 0.3261
4.2975e-16 0.3571
0.0000e+00 1.0000
1.0478e-15 0.4862
1.4306e-15 0.2979
2.4075e-15 0.2266
1.4867e-15 0.2630
2.4146e-15 0.3982
9.2283e-16 0.2870
1.1293e-15 0.2885
0.0000e+00 1.0000
2.7183e-16 0.3651
4.1529e-16 0.3242
7.2887e-16 0.3703
1.0472e-15 0.3225
7.1780e-16 0.2668
7.0139e-16 0.3848
1.0162e-15 0.3361
3.7170e-16 0.3343
4.8573e-16 0.4376
7.4318e-16 0.4953
3.6521e-16 0.3329
1.0147e-15 0.3346
8.2128e-16 0.3736
1.8063e-15 0.2827
1.5721e-15 0.2726
5.4237e-16 0.3305
7.0050e-16 0.3696
8.4869e-16 0.4191
0.0000e+00 1.0000
1.3380e-15 0.3832
1.7869e-15 0.2830
1.9521e-15 0.2498
2.8581e-15 0.2814
2.3455e-15 0.2030
1.0088e-15 0.3288
1.2708e-15 0.4257
1.0499e-15 0.2767
8.9274e-16 0.4575
1.6696e-15 0.3162
3.5266e-15 0.2399
1.5768e-14 0.1300
1.4993e-13 0.0459
1.2293e-14 0.1254
3.0338e-15 0.2102
1.9036e-15 0.2542
7.5292e-16 0.3803
1.3383e-15 0.2726
2.0117e-15 0.2122
1.5497e-14 0.1286
2.7814e-11 0.0046
1.3596e-10 0.0022
2.8242e-11 0.0046
1.6270e-14 0.1251
2.4432e-15 0.2355
