     9      9     21
d_kernel   u_kernel

1.3734e-15 0.3852
1.9384e-14 0.2011
5.5682e-14 0.1179
1.0102e-13 0.0879
1.0309e-13 0.0863
9.4026e-14 0.0939
6.3299e-14 0.1125
2.1790e-14 0.1882
8.0495e-15 0.3077
1.5433e-14 0.1785
8.4311e-14 0.0978
1.5752e-13 0.0728
2.1240e-13 0.0599
2.2180e-13 0.0577
2.0492e-13 0.0590
1.6435e-13 0.0691
7.2210e-14 0.1012
1.6110e-14 0.2033
7.1571e-14 0.1103
1.7770e-13 0.0684
2.5338e-13 0.0549
3.2673e-13 0.0482
3.4202e-13 0.0474
2.8640e-13 0.0509
2.5950e-13 0.0553
1.5031e-13 0.0707
4.0876e-14 0.1294
8.5635e-14 0.0972
1.9967e-13 0.0616
2.9115e-13 0.0515
5.8105e-13 0.0368
1.1804e-12 0.0239
5.0044e-13 0.0383
3.0425e-13 0.0496
1.8659e-13 0.0645
9.1594e-14 0.0966
9.7957e-14 0.0887
2.1790e-13 0.0576
3.1215e-13 0.0491
1.1277e-12 0.0246
1.1510e-09 0.0002
1.1959e-12 0.0237
3.3814e-13 0.0479
2.3655e-13 0.0575
1.0022e-13 0.0854
7.9929e-14 0.0969
1.8306e-13 0.0647
3.0596e-13 0.0506
5.0974e-13 0.0390
1.1847e-12 0.0242
5.0480e-13 0.0394
3.2101e-13 0.0499
2.4824e-13 0.0574
9.3665e-14 0.0901
5.4136e-14 0.1118
1.5850e-13 0.0701
2.6151e-13 0.0545
3.0125e-13 0.0506
3.2129e-13 0.0490
2.9122e-13 0.0513
2.4731e-13 0.0554
1.6699e-13 0.0696
6.2283e-14 0.1067
1.8831e-14 0.1819
7.5022e-14 0.0990
1.7073e-13 0.0668
2.1642e-13 0.0610
2.1655e-13 0.0585
2.2763e-13 0.0576
1.6194e-13 0.0713
8.4080e-14 0.0976
2.1541e-14 0.1850
3.8948e-15 0.3570
2.6225e-14 0.1782
6.4982e-14 0.1131
8.5747e-14 0.0964
9.1245e-14 0.0893
8.7949e-14 0.0893
4.9304e-14 0.1209
1.9996e-14 0.1912
1.0628e-15 0.3212
8.0907e-15 0.2943
3.6250e-14 0.1429
1.0361e-13 0.0849
1.7039e-13 0.0693
1.8012e-13 0.0660
1.6971e-13 0.0705
1.1327e-13 0.0858
4.2196e-14 0.1340
3.7097e-15 0.3542
3.8677e-14 0.1367
1.5633e-13 0.0715
3.0928e-13 0.0503
4.0427e-13 0.0439
4.3819e-13 0.0427
3.8320e-13 0.0441
2.9005e-13 0.0519
1.3809e-13 0.0756
2.5373e-14 0.1722
1.0022e-13 0.0894
2.9623e-13 0.0509
4.9010e-13 0.0405
6.5532e-13 0.0349
6.9674e-13 0.0334
6.1205e-13 0.0360
4.7855e-13 0.0402
2.7439e-13 0.0533
1.0316e-13 0.0915
1.7696e-13 0.0693
4.1532e-13 0.0437
6.2109e-13 0.0361
1.4880e-12 0.0230
4.3624e-12 0.0125
1.4598e-12 0.0233
6.1427e-13 0.0363
3.8864e-13 0.0451
1.5863e-13 0.0700
2.0735e-13 0.0645
4.2040e-13 0.0432
7.0037e-13 0.0341
4.2915e-12 0.0126
1.2177e-09 0.0002
4.4087e-12 0.0125
7.0819e-13 0.0336
4.3642e-13 0.0428
1.9786e-13 0.0630
1.6073e-13 0.0708
3.6671e-13 0.0461
5.9360e-13 0.0368
1.4236e-12 0.0236
4.2453e-12 0.0127
1.4565e-12 0.0232
6.1425e-13 0.0363
3.9687e-13 0.0449
1.8156e-13 0.0670
1.0491e-13 0.0846
3.2692e-13 0.0500
4.9732e-13 0.0402
6.2187e-13 0.0355
7.1714e-13 0.0337
6.0356e-13 0.0362
4.8582e-13 0.0403
3.2159e-13 0.0510
1.0553e-13 0.0870
3.6218e-14 0.1322
1.4718e-13 0.0765
3.2141e-13 0.0491
3.8251e-13 0.0460
4.6625e-13 0.0423
3.9880e-13 0.0440
2.7356e-13 0.0539
1.3147e-13 0.0770
3.7313e-14 0.1526
4.7591e-15 0.3090
4.3466e-14 0.1335
1.0136e-13 0.0879
1.5043e-13 0.0716
2.2014e-13 0.0624
1.6335e-13 0.0686
9.8696e-14 0.0918
3.1774e-14 0.1563
5.0270e-15 0.3371
7.5763e-15 0.2738
4.3441e-14 0.1350
1.6001e-13 0.0717
2.9810e-13 0.0519
3.5055e-13 0.0484
2.5708e-13 0.0568
1.5118e-13 0.0720
5.5507e-14 0.1185
6.8092e-15 0.2527
4.7426e-14 0.1241
2.2952e-13 0.0589
5.2583e-13 0.0400
7.4006e-13 0.0327
8.0463e-13 0.0315
7.4169e-13 0.0332
5.0410e-13 0.0398
2.3506e-13 0.0576
4.0931e-14 0.1390
1.5031e-13 0.0716
5.1760e-13 0.0395
8.9765e-13 0.0299
1.2026e-12 0.0257
1.5093e-12 0.0233
1.2613e-12 0.0254
9.3776e-13 0.0296
5.2239e-13 0.0400
1.7448e-13 0.0692
3.0690e-13 0.0521
7.3432e-13 0.0326
1.2822e-12 0.0252
3.7435e-12 0.0144
1.3680e-11 0.0068
3.7225e-12 0.0145
1.1475e-12 0.0264
7.1676e-13 0.0338
2.9156e-13 0.0521
3.2249e-13 0.0517
7.7720e-13 0.0319
1.4773e-12 0.0232
1.3480e-11 0.0068
1.2334e-09 0.0003
1.3564e-11 0.0068
1.5019e-12 0.0232
8.0578e-13 0.0314
3.3115e-13 0.0506
2.7555e-13 0.0546
7.1716e-13 0.0336
1.2066e-12 0.0258
3.6776e-12 0.0146
1.3376e-11 0.0069
3.6774e-12 0.0145
1.2670e-12 0.0254
7.7926e-13 0.0326
2.7141e-13 0.0540
1.4844e-13 0.0717
5.0687e-13 0.0396
8.9270e-13 0.0302
1.2422e-12 0.0253
1.5013e-12 0.0232
1.2342e-12 0.0258
8.7817e-13 0.0303
5.2364e-13 0.0389
1.5793e-13 0.0719
4.8526e-14 0.1279
2.1848e-13 0.0593
4.9850e-13 0.0399
7.0235e-13 0.0336
8.5191e-13 0.0310
7.0364e-13 0.0343
5.0841e-13 0.0399
2.4564e-13 0.0575
6.0311e-14 0.1169
6.5793e-15 0.3112
4.6742e-14 0.1146
1.5194e-13 0.0713
2.7247e-13 0.0536
3.5522e-13 0.0477
2.6642e-13 0.0537
1.6354e-13 0.0701
4.8420e-14 0.1239
8.0455e-15 0.2678
8.0898e-15 0.2452
7.1800e-14 0.1081
2.4248e-13 0.0568
4.5807e-13 0.0414
5.3382e-13 0.0390
4.2511e-13 0.0436
2.2157e-13 0.0593
6.7404e-14 0.1024
1.2006e-14 0.2344
7.0645e-14 0.1066
3.8221e-13 0.0466
8.9273e-13 0.0304
1.3023e-12 0.0251
1.5046e-12 0.0234
1.2963e-12 0.0250
8.8804e-13 0.0304
3.8466e-13 0.0462
6.5221e-14 0.1077
2.4804e-13 0.0579
9.0970e-13 0.0300
1.6786e-12 0.0222
2.5323e-12 0.0182
3.1171e-12 0.0162
2.5308e-12 0.0181
1.6887e-12 0.0219
9.0688e-13 0.0305
2.3859e-13 0.0576
4.4101e-13 0.0420
1.2983e-12 0.0251
2.5756e-12 0.0179
9.8220e-12 0.0087
4.3347e-11 0.0036
9.6916e-12 0.0087
2.4538e-12 0.0183
1.3231e-12 0.0251
4.8221e-13 0.0415
4.9987e-13 0.0395
1.4481e-12 0.0235
3.1533e-12 0.0161
4.3502e-11 0.0036
1.1466e-09 0.0003
4.3239e-11 0.0036
3.1763e-12 0.0161
1.4972e-12 0.0233
5.2884e-13 0.0391
4.2643e-13 0.0443
1.2907e-12 0.0252
2.4677e-12 0.0183
9.6854e-12 0.0088
4.3273e-11 0.0036
9.7716e-12 0.0087
2.4858e-12 0.0182
1.3013e-12 0.0250
4.6849e-13 0.0419
2.3159e-13 0.0580
8.6028e-13 0.0308
1.6301e-12 0.0223
2.5792e-12 0.0179
3.0725e-12 0.0163
2.5206e-12 0.0181
1.6121e-12 0.0224
8.8865e-13 0.0302
2.3488e-13 0.0576
5.6119e-14 0.1143
3.4362e-13 0.0488
8.8294e-13 0.0306
1.3034e-12 0.0251
1.4416e-12 0.0240
1.2773e-12 0.0254
8.7275e-13 0.0301
3.5274e-13 0.0476
7.5584e-14 0.1036
8.4808e-15 0.2556
6.9779e-14 0.1031
2.2953e-13 0.0593
4.3788e-13 0.0430
5.1504e-13 0.0403
4.5007e-13 0.0425
2.2908e-13 0.0585
6.8366e-14 0.1064
4.2727e-15 0.3069
6.2016e-15 0.2751
8.2630e-14 0.0927
3.5329e-13 0.0482
6.8706e-13 0.0348
8.3547e-13 0.0320
6.8556e-13 0.0347
3.4425e-13 0.0491
8.8230e-14 0.0928
1.4158e-14 0.1982
8.4046e-14 0.0922
5.3317e-13 0.0394
1.4382e-12 0.0242
2.2645e-12 0.0192
2.6069e-12 0.0178
2.2651e-12 0.0192
1.4085e-12 0.0241
5.2891e-13 0.0391
7.6263e-14 0.0972
3.4994e-13 0.0486
1.4402e-12 0.0240
3.0105e-12 0.0165
5.1991e-12 0.0127
6.7187e-12 0.0109
5.1726e-12 0.0127
3.1327e-12 0.0164
1.4054e-12 0.0244
3.2827e-13 0.0500
6.7042e-13 0.0346
2.3297e-12 0.0192
5.2060e-12 0.0127
2.4330e-11 0.0054
9.5414e-11 0.0024
2.3998e-11 0.0054
4.9759e-12 0.0128
2.2133e-12 0.0193
6.2199e-13 0.0358
8.3096e-13 0.0314
2.6498e-12 0.0177
6.8740e-12 0.0108
9.5285e-11 0.0024
9.2269e-10 0.0004
9.5233e-11 0.0024
6.8794e-12 0.0109
2.6432e-12 0.0178
8.3700e-13 0.0318
6.8415e-13 0.0350
2.1555e-12 0.0197
5.0175e-12 0.0129
2.4154e-11 0.0054
9.5305e-11 0.0024
2.4097e-11 0.0054
5.1555e-12 0.0127
2.2095e-12 0.0192
6.6324e-13 0.0347
3.3319e-13 0.0480
1.3947e-12 0.0243
2.9898e-12 0.0167
5.1599e-12 0.0128
6.8257e-12 0.0108
5.0371e-12 0.0128
3.0836e-12 0.0166
1.4202e-12 0.0242
3.3463e-13 0.0490
7.6480e-14 0.1019
5.4357e-13 0.0386
1.4521e-12 0.0240
2.2596e-12 0.0194
2.5602e-12 0.0181
2.3065e-12 0.0191
1.4701e-12 0.0237
5.5884e-13 0.0394
8.9141e-14 0.0886
9.8725e-15 0.2386
8.8796e-14 0.0904
3.1981e-13 0.0493
6.4762e-13 0.0356
8.1145e-13 0.0320
6.7057e-13 0.0348
3.3296e-13 0.0492
9.3156e-14 0.0905
8.9484e-15 0.2437
9.9962e-15 0.2306
9.6169e-14 0.0861
4.5374e-13 0.0412
9.1386e-13 0.0301
1.1745e-12 0.0266
9.2418e-13 0.0297
4.5029e-13 0.0426
8.4189e-14 0.0910
7.5630e-15 0.2364
9.2243e-14 0.0903
7.7019e-13 0.0331
2.1964e-12 0.0195
3.6960e-12 0.0151
4.4633e-12 0.0137
3.7308e-12 0.0151
2.1298e-12 0.0198
7.2376e-13 0.0337
9.0628e-14 0.0860
4.2726e-13 0.0428
2.2189e-12 0.0196
5.3154e-12 0.0126
9.9532e-12 0.0091
1.3599e-11 0.0076
9.7885e-12 0.0092
5.3356e-12 0.0127
2.1600e-12 0.0197
4.2665e-13 0.0426
9.3816e-13 0.0297
3.6860e-12 0.0151
9.8228e-12 0.0092
4.6228e-11 0.0038
1.3748e-10 0.0020
4.6064e-11 0.0038
9.7953e-12 0.0092
3.7468e-12 0.0151
9.2268e-13 0.0297
1.1478e-12 0.0269
4.4313e-12 0.0138
1.3615e-11 0.0076
1.3704e-10 0.0020
6.6658e-10 0.0006
1.3743e-10 0.0020
1.3745e-11 0.0076
4.3870e-12 0.0139
1.1548e-12 0.0266
9.1647e-13 0.0297
3.6959e-12 0.0151
9.8967e-12 0.0092
4.6292e-11 0.0038
1.3729e-10 0.0020
4.6082e-11 0.0038
9.9061e-12 0.0091
3.6716e-12 0.0152
9.2843e-13 0.0300
4.3884e-13 0.0417
2.1393e-12 0.0200
5.2068e-12 0.0128
9.9399e-12 0.0091
1.3768e-11 0.0076
9.9809e-12 0.0091
5.3187e-12 0.0127
2.1368e-12 0.0199
4.4843e-13 0.0421
8.6786e-14 0.0921
7.5585e-13 0.0329
2.1989e-12 0.0198
3.7185e-12 0.0151
4.5042e-12 0.0137
3.7579e-12 0.0151
2.1923e-12 0.0195
7.3227e-13 0.0336
8.9669e-14 0.0844
8.0763e-15 0.2448
9.7803e-14 0.0846
4.1655e-13 0.0436
9.1256e-13 0.0297
1.1947e-12 0.0263
9.3216e-13 0.0297
4.0925e-13 0.0436
9.8525e-14 0.0835
4.7711e-15 0.2112
6.3181e-15 0.2604
9.2336e-14 0.0876
5.0072e-13 0.0386
1.1710e-12 0.0263
1.4983e-12 0.0233
1.1559e-12 0.0263
4.7536e-13 0.0405
8.3549e-14 0.0906
4.3928e-15 0.2758
8.9743e-14 0.0869
8.7827e-13 0.0302
3.0130e-12 0.0167
5.6132e-12 0.0123
6.8505e-12 0.0111
5.5775e-12 0.0124
2.9812e-12 0.0168
8.8523e-13 0.0305
8.4714e-14 0.0869
5.2525e-13 0.0392
2.9916e-12 0.0168
8.3776e-12 0.0101
1.6758e-11 0.0070
2.3380e-11 0.0058
1.6778e-11 0.0069
8.3859e-12 0.0101
2.9906e-12 0.0168
4.8314e-13 0.0392
1.1306e-12 0.0269
5.6592e-12 0.0123
1.6807e-11 0.0069
6.6685e-11 0.0031
1.5190e-10 0.0019
6.6610e-11 0.0031
1.6825e-11 0.0069
5.6090e-12 0.0124
